bill_id,category_ids,category_labels,bill_type,reason
hr1582-114,,,,"The bill concerns land use, conservation easements, and forestry management under the Forest Legacy Program, which does not involve private employer wage, hour, or benefit obligations."
s2510-116,,,,"The bill provides a refundable tax credit directly to individual teachers and increases deductions for their expenses, rather than imposing obligations on private employers or offering tax credits to employers for wage/benefit compliance; therefore, it does not regulate private employer wage, hour, or benefit conduct."
hr4739-112,,,,"The bill suspends duties on clock movements under the Harmonized Tariff Schedule, which is a trade policy matter unrelated to private employer wage, hour, or benefit obligations."
hr4690-112,,,,"The bill suspends import duties on a chemical product, which is a trade policy matter unrelated to private employer wage, hour, or benefit obligations."
s294-112,,,,"The bill focuses on establishing state-level early care and education systems, licensing standards, and quality ratings for child care programs, rather than regulating private employer wage, hour, or benefit obligations."
s1049-114,,,,"The bill addresses foreign trade policy and sanctions regarding agricultural exports to Cuba, which does not involve private employer wage, hour, or benefit obligations."
hr2106-115,,,,"The bill primarily addresses immigration policy by creating a new visa category for South Korean nationals, rather than regulating private employer wage, hour, or benefit obligations."
hr5295-111,,,,"The bill regulates deceptive advertising and licensing disclosures by healthcare professionals to protect consumers, rather than imposing wage, hour, or benefit obligations on private employers."
hr2250-116,,,,"The bill focuses on public lands management, conservation, and recreation in Northern California, and does not regulate private employer wage, hour, or benefit obligations."
hr6423-111,,,,"The bill focuses on cybersecurity infrastructure protection and federal agency compliance, with provisions regarding government employee hiring and bonuses that do not constitute private employer wage, hour, or benefit obligations."
s60-115,,,,"The bill designates a federal building name and does not regulate private employer wage, hour, or benefit obligations."
hr1167-112,,,,"The bill primarily addresses public assistance programs (TANF, SNAP) and government budget caps, which are excluded as they involve government benefit programs rather than private employer wage, hour, or benefit obligations."
s2020-112,,,,"The bill regulates school personnel and educational agencies regarding student safety practices (seclusion and restraint), which does not involve private employer wage, hour, or benefit obligations."
hr330-112,,,,"The bill extends a tax credit for first-time homebuyers, which is a general housing and tax policy measure unrelated to private employer wage, hour, or benefit obligations."
s3255-112,,,,"This is a private relief bill for an individual (Miguel Santillan) and does not regulate private employer wage, hour, or benefit obligations."
hjres68-111,,,,"The bill regulates corporate political spending and campaign advertising, which falls under election law and corporate governance, not private employer wage, hour, or benefit obligations."
s1691-112,,,,"The bill regulates interstate commerce in firearms and licensing requirements for dealers, which does not involve private employer wage, hour, or benefit obligations."
s2414-116,,,,"The bill extends the Health Coverage Tax Credit, which is a general tax benefit for individuals (typically trade adjustment assistance recipients) to help pay for health insurance premiums, rather than a regulation or incentive targeting private employer wage, hour, or benefit obligations."
s2679-112,,,,"The bill suspends tariffs on rolled glass, which is a trade policy matter unrelated to private employer wage, hour, or benefit obligations."
hr5868-111,,,,"The bill regulates oil and gas leasing and environmental safety standards under the Outer Continental Shelf Lands Act, focusing on pollution prevention and technology requirements rather than private employer wage, hour, or benefit obligations."
s155-114,,,,"The bill is a general tax reform proposal replacing income and employment taxes with a national sales tax; it does not regulate private employer wage, hour, or benefit obligations, nor does it introduce tax credits specifically tied to employer compliance with wage or benefit laws."
hr4796-114,,,,"The bill regulates parental leave for members of the Armed Forces, which are government employees, not private non-governmental employers; therefore, it does not involve private employer wage, hour, or benefit misconduct."
hr3534-115,,,,"The bill addresses federal enforcement of marijuana laws under the Controlled Substances Act and does not regulate private employer wage, hour, or benefit obligations."
s3372-114,,,,"The bill adjusts an excise tax on the retail sale of heavy trucks based on fuel type, which is a general tax policy measure unrelated to private employer wage, hour, or benefit obligations."
hr4565-114,,,,"The bill regulates direct-to-consumer drug advertising under the Federal Food, Drug, and Cosmetic Act, which pertains to pharmaceutical marketing and public health rather than private employer wage, hour, or benefit obligations."
hr3884-113,,,,"The bill addresses the recoupment and reallocation of federal grant funds for state health care exchanges and outreach programs, which relates to government health program administration rather than private employer wage, hour, or benefit obligations."
hr1333-114,,,,"The bill addresses tax administration requirements for claiming the child tax credit, which is a general family policy tax benefit unrelated to private employer wage, hour, or benefit obligations."
hr1690-115,,,,"The bill addresses compensation transparency for senior executives within the Department of Veterans Affairs, a federal government agency, and does not regulate private employer wage, hour, or benefit obligations."
hr5748-114,,,,"The bill establishes a commission to create a memorial for John Adams in Washington, D.C., which is unrelated to private employer wage, hour, or benefit obligations."
hr6259-111,,,,"The bill regulates the procedural requirements for entering into international trade agreements and does not impose direct wage, hour, or benefit obligations on private employers."
hr1990-115,,,,"The bill regulates the operation of food concessions at state-owned interstate rest areas and the use of resulting revenues for highway programs, which does not involve private employer wage, hour, or benefit obligations."
s1702-112,,,,"The bill addresses environmental regulations regarding hazardous air pollutants and spill prevention for farms, which does not involve private employer wage, hour, or benefit obligations."
hr5755-111,,,,"The bill regulates federal procurement procedures for military construction projects, not private employer wage, hour, or benefit obligations."
s822-113,,,,"The bill focuses on crime victims' rights, DNA testing backlogs, and criminal justice system improvements, which are unrelated to private employer wage, hour, or benefit obligations."
hr4993-114,,,,"The bill concerns the privacy of mortgage applicant data under the Home Mortgage Disclosure Act and directs a study by the GAO; it does not regulate private employer wage, hour, or benefit obligations."
hr2062-114,,,,"The bill regulates public schools and local educational agencies regarding student concussion safety, which involves government entities rather than private non-governmental employers, and does not address wage, hour, or benefit obligations."
s2934-114,,,,"The bill focuses on firearm background checks, criminal justice records, and gun control measures, which are unrelated to private employer wage, hour, or benefit obligations."
hr2203-113,,,,"The bill awards a congressional gold medal to Jack Nicklaus and does not regulate private employer wage, hour, or benefit obligations."
hr2688-113,,,,"The bill primarily addresses tax treatment of Health Savings Accounts (HSAs) and flexible spending arrangements, which are explicitly excluded as general tax or family policy measures unrelated to private employer wage or benefit obligations."
hr2511-116,,,,"The bill addresses Medicaid reimbursement rates for substance abuse services provided to inmates in public institutions, which falls under the exclusion for bills adjusting government reimbursement rates rather than regulating private employer wage or benefit obligations."
hr6068-111,,,,"The bill regulates federal agency information collection procedures and does not impose wage, hour, or benefit obligations on private non-governmental employers."
hjres63-112,,,,"The bill addresses the statutory limit on the public debt and legislative voting procedures, which are unrelated to private employer wage, hour, or benefit obligations."
hr1514-112,,,,"The bill concerns foreign aid and international relations regarding Egypt and Israel, containing no provisions related to private employer wage, hour, or benefit obligations."
hr5605-114,,,,"The bill regulates the USDA's administrative process for wetland determinations and does not impose wage, hour, or benefit obligations on private employers."
hr1577-113,,,,"The bill focuses on criminal penalties, security grants, and liability protections for judges, prosecutors, and law enforcement officers, rather than regulating private employer wage, hour, or benefit obligations."
s3582-112,,,,"The bill focuses on federal grant programs and accountability standards for educator preparation programs and institutions of higher education, rather than regulating private employer wage, hour, or benefit obligations."
hr5379-115,,,,"The bill focuses on agricultural trade policy and removing regulatory barriers to exports, which does not involve private employer wage, hour, or benefit obligations."
s996-114,,,,"The bill establishes a grant program for volunteer tax preparation assistance for low-income individuals, which is a public assistance and tax administration initiative, not a regulation of private employer wage, hour, or benefit obligations."
s167-115,,,,"The bill designates a national memorial for fallen educators and does not regulate private employer wage, hour, or benefit obligations."
hr828-116,,,,"The bill designates a USPS facility name as a congressional tribute and does not regulate private employer wage, hour, or benefit obligations."
hr1704-114,,,,"The bill establishes data breach notification requirements for businesses handling personal information, which relates to consumer privacy and cybersecurity rather than private employer wage, hour, or benefit obligations."
hr6996-115,,,,"The bill regulates the Department of Veterans Affairs (a government agency) regarding the delivery of benefit denial notices, rather than imposing wage, hour, or benefit obligations on private non-governmental employers."
s1437-112,,,,"The bill authorizes HHS grants for public health education and research regarding teenage pregnancy prevention; it does not regulate private employer wage, hour, or benefit obligations."
s109-113,,,,"The bill regulates federal agency procurement practices regarding labor agreements on government contracts, rather than imposing direct wage, hour, or benefit obligations on private employers under statutes like the FLSA, WARN, ERISA, or FMLA."
hr5548-111,,,,"The bill focuses on national cybersecurity infrastructure, emergency response protocols, and federal agency coordination, rather than regulating private employer wage, hour, or benefit obligations."
hr4286-113,,,,"The bill focuses on deregulating energy exports, streamlining federal permitting for oil and gas projects, and modifying environmental review processes; it does not impose obligations on private employers regarding wages, hours, or employee benefits."
s2420-114,,,,"The bill modifies work requirements for SNAP beneficiaries, which is a public assistance program, and does not regulate private employer wage, hour, or benefit obligations."
s906-115,,,,"The bill regulates internal Department of Homeland Security acquisition processes and congressional notification requirements for government contracts, not private employer wage, hour, or benefit obligations."
s1105-113,,,,"The bill addresses the circulation and policy of U.S. currency ($1 coins vs. notes) and involves the Federal Reserve and U.S. Mint; it does not regulate private employer wage, hour, or benefit obligations."
hr2936-116,,,,"The bill provides disaster relief loans and grants to small businesses via the SBA, which constitutes general business assistance and disaster recovery funding rather than regulating private employer wage, hour, or benefit obligations."
s921-114,,,,"The bill establishes a nonregulatory restoration and grant program for the Delaware River Basin administered by the USFWS, focusing on environmental conservation rather than private employer wage, hour, or benefit obligations."
s2908-115,,,,"The bill regulates electronic prior authorization processes for Medicare Part D, which involves government reimbursement rules and insurance administration rather than private employer wage, hour, or benefit obligations."
hr1625-114,,,,"The bill addresses securities fraud and insider trading under the Securities Exchange Act of 1934, which falls under financial regulation and corporate misconduct unrelated to private employer wage, hour, or benefit obligations."
hr5042-111,,,,"The bill addresses securities fraud and aiding and abetting violations under the Securities Exchange Act of 1934, which relates to financial market misconduct rather than private employer wage, hour, or benefit obligations."
s2446-114,,,,"The bill regulates the environmental disposal of coal combustion residuals by electric utilities and does not address private employer wage, hour, or benefit obligations."
hr6443-111,,,,"The bill establishes a commemorative medal for the children of fallen military service members, which is a matter of national security and military tribute, not private employer wage, hour, or benefit obligations."
hr1233-112,,,,"The bill addresses USDA loan guarantees for agricultural borrowers and does not regulate private employer wage, hour, or benefit obligations."
hr6181-114,,,,"The bill authorizes transportation infrastructure grants and programs administered by the Department of Transportation for state and local governments, with no provisions regulating private employer wage, hour, or benefit obligations."
s2786-114,,,,"The bill adjusts Medicare payment rates for services provided by rural health clinics and FQHCs to hospice patients, which falls under the exclusion for bills setting government reimbursement rates rather than regulating private employer wage or benefit obligations."
hr2294-115,,,,"The bill addresses retirement annuity calculations and premium pay for federal law enforcement officers, which are government employee benefits administered by the Office of Personnel Management, not private employer wage or benefit obligations."
hr5167-112,,,,"The bill addresses tariff suspensions for specific chemical imports under the Harmonized Tariff Schedule, which relates to foreign trade policy rather than private employer wage, hour, or benefit obligations."
s1529-115,,,,"The bill expands eligibility for an individual tax credit for health insurance premiums, which is a general tax and family policy measure unrelated to private employer wage, hour, or benefit obligations."
s943-112,,,,"The bill regulates the use of Temporary Assistance for Needy Families (TANF) funds, which is a public assistance program, and does not impose wage, hour, or benefit obligations on private non-governmental employers."
hr5050-111,,,,"The bill addresses IRS tax return preparation services for individual taxpayers and does not regulate private employer wage, hour, or benefit obligations."
hr3498-115,,,,"The bill concerns Treasury reporting on extraordinary measures related to the federal debt limit and government trust funds, which does not involve private employer wage, hour, or benefit obligations."
hr6622-112,,,,"The bill addresses federal court jurisdiction and the removal of criminal cases involving law enforcement officers, which is a matter of criminal procedure and judicial authority, not private employer wage, hour, or benefit obligations."
hr5059-112,,,,"The bill extends a duty suspension on a specific chemical compound under the Harmonized Tariff Schedule, which relates to foreign trade and tariffs rather than private employer wage, hour, or benefit obligations."
hr1761-115,,,,"The bill addresses criminal penalties for child sexual exploitation and liability protections for internet service providers, which falls under crime and law enforcement rather than private employer wage, hour, or benefit obligations."
hr4132-113,,,,"The bill modifies the eligibility criteria for a general tax credit for small employers offering health insurance, which falls under the exclusion for bills offering employers a tax benefit unrelated to specific wage/hour obligations or ERISA compliance mandates."
hr3183-113,,,,"The bill concerns consumer financial privacy and data disclosure by the CFPB, not private employer wage, hour, or benefit obligations."
hr3162-112,1.0,Wage Hour & Benefits,enforcement,"The bill regulates the methodology for computing prevailing occupational wage levels for H-2B temporary workers and other alien labor certifications, directly affecting private employer wage obligations and compliance requirements under federal labor laws."
s546-114,,,,"The bill establishes a subcommittee to improve emergency responder training and resources for railroad hazardous materials incidents, which relates to public safety and emergency management rather than private employer wage, hour, or benefit obligations."
hr1700-112,,,,"The bill adjusts Medicare payment rates and contracting rules for physicians, which sets government reimbursement rates rather than regulating private employer wage, hour, or benefit obligations."
hr4677-114,,,,"The bill extends federal death and disability benefits to campus police officers under the Public Safety Officers' Benefits Program, which is a government-administered benefit program rather than a regulation of private employer wage, hour, or benefit obligations."
hr6348-115,,,,"The bill adjusts real estate appraisal thresholds for Small Business Investment Act loans, which relates to financial regulation and lending practices rather than private employer wage, hour, or benefit obligations."
hr6183-111,,,,"The bill establishes an investment option for the Thrift Savings Plan, which is a retirement savings program for federal government employees; it does not regulate private employer wage, hour, or benefit obligations."
s1049-116,,,,"The bill regulates the Department of Defense and TRICARE program regarding healthcare coverage for military personnel and dependents, which are government entities and programs, not private non-governmental employers."
s333-114,,,,"The bill addresses federal budget deficits and the statutory debt limit, which are matters of public finance and government fiscal policy, not private employer wage, hour, or benefit obligations."
s2286-114,,,,"The bill focuses on federal land management, wildfire prevention, and environmental regulations for the USDA and Department of the Interior, with no provisions regulating private employer wage, hour, or benefit obligations."
s204-114,,,,"The bill addresses Social Security overpayments and debt collection procedures for government beneficiaries, which is a public assistance program issue rather than a private employer wage, hour, or benefit obligation."
hr392-116,,,,"The bill regulates disclosure requirements for entities leasing high-security space to federal agencies, focusing on national security and foreign ownership transparency rather than private employer wage, hour, or benefit obligations."
s1163-112,,,,"The bill authorizes the Army Corps of Engineers to accept non-Federal funds for infrastructure studies, which is a matter of public works funding and does not regulate private employer wage, hour, or benefit obligations."
hr2271-114,,,,"The bill focuses on national security and emergency measures for critical electric infrastructure under the Federal Power Act, involving the Department of Energy and FERC, with no provisions regulating private employer wage, hour, or benefit obligations."
hr4958-114,,,,"The bill directs the Department of Energy to update a report on the environmental benefits of re-refining used lubricating oil, which relates to energy policy and waste management rather than private employer wage, hour, or benefit obligations."
hr3381-112,,,,"The bill focuses on public health surveillance, education, and testing programs for viral hepatitis administered by federal agencies (HHS, CDC, AHRQ), rather than regulating private employer wage, hour, or benefit obligations."
hr770-113,,,,"The bill designates a management entity for a national heritage corridor and transfers program funds, which relates to public lands and historic sites rather than private employer wage, hour, or benefit obligations."
hr4247-115,,,,"The bill repeals provisions of the Dodd-Frank Act regarding the designation of systemically important financial market utilities, which relates to financial sector regulation and systemic risk rather than private employer wage, hour, or benefit obligations."
hr113-114,,,,"The bill focuses on the governance, transparency, and ethics of the Federal Reserve System and related financial regulatory bodies, which are government entities, not private non-governmental employers; therefore, it does not regulate private employer wage, hour, or benefit obligations."
s359-114,,,,"The bill regulates payments within the ACA risk corridor program between the government and health insurance plans, which constitutes insurance market regulation and government reimbursement adjustments rather than imposing wage, hour, or benefit obligations on private employers."
hr5736-115,,,,"The bill establishes a federal grant program for states to provide vocational training and housing assistance to individuals recovering from substance use disorders, rather than imposing direct wage, hour, or benefit obligations on private employers."
s214-114,,,,"The bill regulates corporate political expenditures and shareholder voting rights under securities law, which does not involve private employer wage, hour, or benefit obligations such as minimum wage, overtime, or ERISA compliance."
s2360-114,,,,"The bill addresses resettlement funds for Bikini Atoll residents, aviation exemptions in American Samoa, and driver's license eligibility for Compact of Free Association citizens; it does not regulate private employer wage, hour, or benefit obligations."
s505-115,,,,"The bill adjusts excise tax rates for the Inland Waterways Trust Fund based on fuel energy equivalence, which is a government trust fund financing mechanism and does not regulate private employer wage, hour, or benefit obligations."
hr5333-113,,,,"The bill regulates access for service animals within Department of Veterans Affairs facilities, which involves government operations and patient care rather than private employer wage, hour, or benefit obligations."
hr3048-112,,,,"The bill provides tax relief for individual disaster victims regarding the earned income tax credit and child tax credit, which are general tax and family policy measures, not regulations or incentives targeting private employer wage, hour, or benefit obligations."
hr123-114,,,,"The bill extends a pilot program for alternative credit rating information for mortgages under the National Housing Act, which relates to consumer credit and housing finance rather than private employer wage, hour, or benefit obligations."
hr5335-111,,,,"The bill authorizes federal grants to public school districts to hire nurses, which involves government funding for public sector staffing rather than regulating private employer wage, hour, or benefit obligations."
hr2377-113,,,,"The bill addresses immigration status and military enlistment eligibility for certain aliens, which falls under government policy and military personnel matters rather than private employer wage, hour, or benefit obligations."
hjres83-111,,,,"The bill primarily addresses foreign trade restrictions regarding Burma, customs user fees, and corporate estimated tax payments, none of which regulate private employer wage, hour, or benefit obligations."
s542-115,,,,"The bill regulates arbitration agreements regarding public health and safety hazards, which falls under consumer protection and environmental safety rather than private employer wage, hour, or benefit obligations."
s1806-113,,,,"The bill amends the Federal Home Loan Bank Act to modify membership eligibility for financial institutions, which relates to banking regulation and housing finance rather than private employer wage, hour, or benefit obligations."
s321-113,,,,"The bill imposes a minimum effective tax rate on high-income individual taxpayers, which is a general income tax policy matter and does not regulate private employer wage, hour, or benefit obligations."
s3853-111,,,,"The bill focuses on modernizing performance management and reporting requirements for federal executive agencies, which constitutes government operations policy rather than regulating private employer wage, hour, or benefit obligations."
hr486-112,,,,"The bill establishes a National Heritage Area and designates a management entity for historic preservation and resource management; it does not regulate private employer wage, hour, or benefit obligations."
s3375-112,,,,"The bill establishes a National Conservation Area on federal lands and focuses on land use, conservation, and management; it does not regulate private employer wage, hour, or benefit obligations."
hjres34-115,,,,"The bill disapproves a Department of the Interior rule regarding oil and gas drilling regulations in the Arctic, which relates to environmental and energy policy rather than private employer wage, hour, or benefit obligations."
hr5762-113,,,,"The bill directs the Department of Veterans Affairs to allow its providers to recommend state marijuana programs to veterans, which involves government healthcare services and does not regulate private employer wage, hour, or benefit obligations."
hr3987-112,,,,"The bill amends the Small Business Act to modify size standards for small business classification, which does not regulate private employer wage, hour, or benefit obligations."
hr5687-111,,,,"The bill extends an immigration visa program (H-1C) for nurses in shortage areas, which regulates federal immigration policy rather than imposing wage, hour, or benefit obligations on private employers."
hr3886-114,,,,"The bill amends federal reimbursement rates for the Child and Adult Care Food Program, which is a government-funded nutrition assistance program, rather than regulating private employer wage, hour, or benefit obligations."
hr293-115,,,,"The bill appropriates funds for a VA grant program to provide transportation for veterans, which is a government service and does not regulate private employer wage, hour, or benefit obligations."
hr2785-115,,,,"The bill directs the Department of Veterans Affairs to pay for urgent care and establish cost-sharing for veterans, which involves government-funded healthcare services rather than regulating private employer wage, hour, or benefit obligations."
hr4551-112,,,,"The bill extends a temporary suspension of duty on acrylic filament tow, which is a trade and tariff matter unrelated to private employer wage, hour, or benefit obligations."
s2211-113,,,,"The bill regulates state Medicaid enrollment procedures for incarcerated youth, which is a government benefit program issue, not a private employer wage, hour, or benefit obligation."
hr3834-115,,,,"The bill establishes eligibility for a government medal for public safety officers, which is a Congressional tribute and does not regulate private employer wage, hour, or benefit obligations."
s1638-114,,,,"The bill concerns the consolidation of Department of Homeland Security headquarters and government facility management, which involves public-sector operations and does not regulate private employer wage, hour, or benefit obligations."
s2062-114,,,,"The bill extends the operational authority of a Department of Veterans Affairs Regional Office, which is a government agency function and does not regulate private employer wage, hour, or benefit obligations."
hr1319-114,,,,"The bill directs the Department of Veterans Affairs to conduct surveys on veterans' experiences with VA medical facilities, which involves government-administered healthcare services rather than private employer wage, hour, or benefit obligations."
s34-113,,,,"The bill addresses firearm transfers and terrorism prevention, which is unrelated to private employer wage, hour, or benefit obligations."
hr6507-115,,,,"The bill reauthorizes a National Heritage Area, which is a public lands and natural resources initiative, and does not regulate private employer wage, hour, or benefit obligations."
hr3144-116,,,,"The bill designates a USPS facility name, which is a government operations matter involving a federal agency, not private employer wage, hour, or benefit obligations."
s2601-114,,,,"The bill directs the Department of Veterans Affairs, a government agency, to disclose information to state programs; it does not regulate private employer wage, hour, or benefit obligations."
hr4266-113,,,,"The bill authorizes the Secretary of the Interior to participate in a water recycling infrastructure project in California, which relates to water resources development and does not involve private employer wage, hour, or benefit obligations."
s1745-112,,,,"The bill awards a Congressional gold medal to Alice Paul for her role in the women's suffrage movement and does not regulate private employer wage, hour, or benefit obligations."
hr433-112,,,,"The bill authorizes federal flood damage reduction infrastructure projects in California and does not regulate private employer wage, hour, or benefit obligations."
hr1536-115,,,,"The bill addresses the payment of federal military and law enforcement personnel, which are government employees, not private non-governmental employers; therefore, it does not involve private employer wage or benefit obligations."
s2183-112,,,,"The bill appropriates funds for the Fugitive Extradition and Apprehension Trust Fund to support law enforcement activities, which does not involve private employer wage, hour, or benefit obligations."
hr4491-111,,,,"The bill authorizes a study on commemorating the role of Buffalo Soldiers in National Parks, which relates to historic preservation and military history rather than private employer wage, hour, or benefit obligations."
hr5729-114,,,,"The bill prohibits the export of commercial aircraft to Iran and requires reporting on financial transactions related to such exports; it does not regulate private employer wage, hour, or benefit obligations."
hr1226-114,,,,"The bill amends the Individuals with Disabilities Education Act to adjust spending requirements for local educational agencies (public entities), which are excluded as government employers; it does not regulate private employer wage, hour, or benefit obligations."
s2760-114,,,,"The bill regulates consumer credit practices, small-dollar lending, and electronic fund transfers under the Truth in Lending Act and Electronic Fund Transfer Act, which are financial consumer protection issues rather than private employer wage, hour, or benefit obligations."
hr4673-114,,,,"The bill establishes a competitive grant program for renewable fuel infrastructure administered by the USDA, which does not regulate private employer wage, hour, or benefit obligations."
hr2810-113,,,,"The bill adjusts Medicare payment rates for physicians' services and establishes value-based performance incentives for healthcare providers, which constitutes government reimbursement policy rather than regulation of private employer wage, hour, or benefit obligations."
hr1913-114,,,,"The bill addresses tax return preparer fraud and IRS procedures for recovering refunds, which falls under tax administration and consumer protection rather than private employer wage, hour, or benefit obligations."
hr2195-112,,,,"The bill adjusts Medicare coverage rules for home infusion therapy, which sets government reimbursement rates and benefit eligibility for a public program rather than regulating private employer wage, hour, or benefit obligations."
hr211-112,,,,"This is a private relief bill providing individual legal or immigration relief to specific named persons, not a bill regulating private employer wage, hour, or benefit obligations."
hr5794-113,,,,"The bill designates a USPS facility name as a tribute to a military service member; it does not regulate private employer wage, hour, or benefit obligations."
s1941-112,,,,"The bill amends securities laws regarding registration thresholds for issuers and does not regulate private employer wage, hour, or benefit obligations."
hr5679-111,,,,"The bill restricts the use of ARRA funds for physical signage and reduces administrative expenses for government agencies; it does not regulate private employer wage, hour, or benefit obligations."
hr1121-115,1.0,Wage Hour & Benefits,enforcement,"The bill amends ERISA and the Public Health Service Act to mandate that private employer-sponsored group health plans cover pre-existing conditions and prohibit discrimination based on health status, directly regulating private employer benefit obligations."
s818-116,1.0,Wage Hour & Benefits,enforcement,"The bill modifies child labor provisions under the Fair Labor Standards Act by creating an exemption for minors working in family-owned logging operations, directly regulating private employer obligations regarding youth employment."
hr2207-114,,,,"The bill adjusts the tax exclusion limit for employee contributions to Flexible Spending Accounts, which is a general tax policy change regarding individual health care costs and does not regulate private employer wage, hour, or benefit obligations or misconduct."
s3659-112,,,,"The bill addresses contracts and funding for Medicare Quality Improvement Organizations, which relates to government reimbursement rates and healthcare program administration rather than private employer wage, hour, or benefit obligations."
hr2443-113,1.0,Wage Hour & Benefits,enforcement,"The bill modifies the definition of 'applicable large employer' under the Internal Revenue Code, directly altering the scope of private employers subject to the employer health insurance mandate, which is a core employer benefit obligation."
hr5590-113,,,,"The bill establishes a federal student aid program (Early College Federal Pell Grants) administered by the Department of Education, which does not regulate private employer wage, hour, or benefit obligations."
hr46-112,,,,"The bill addresses immigration status for parents of deceased military members and does not regulate private employer wage, hour, or benefit obligations."
hr5773-115,,,,"The bill regulates Medicare Parts C and D program integrity, prior authorization procedures, and fraud prevention for government-administered health benefits, rather than imposing wage, hour, or benefit obligations on private non-governmental employers."
s319-112,,,,"The bill regulates the importation and safety of prescription drugs under the FDA, which is a product safety and consumer protection issue, not a private employer wage, hour, or benefit obligation."
s42-113,1.0,Wage Hour & Benefits,enforcement,"The bill prohibits private employers from retaliating against employees who report antitrust violations, directly addressing employer misconduct related to whistleblower retaliation protections."
s3998-111,,,,"The bill extends a pilot program for criminal history background checks for volunteers in child safety organizations, which relates to crime prevention and volunteer screening rather than private employer wage, hour, or benefit obligations."
s360-114,,,,"The bill authorizes an additional federal district judgeship for Idaho, which is a judicial staffing measure and does not regulate private employer wage, hour, or benefit obligations."
hr3364-113,,,,"The bill authorizes a posthumous military commission for a Civil War veteran, which relates to military honors and recognition rather than private employer wage, hour, or benefit obligations."
hr5824-114,,,,"The bill prohibits foreign nationals from making expenditures to promote religion in the U.S. and involves asset forfeiture; it does not regulate private employer wage, hour, or benefit obligations."
hr2509-115,,,,"The bill adjusts Medicare payment rules and benefit limits for a government-administered health program, which does not regulate private employer wage, hour, or benefit obligations."
hr2274-113,,,,"The bill regulates securities brokers and merger/acquisition transactions under the Securities Exchange Act, which does not involve private employer wage, hour, or benefit obligations."
hr1285-115,,,,"The bill designates wilderness areas and wild and scenic rivers in Washington state, focusing on public land management and environmental conservation rather than private employer wage, hour, or benefit obligations."
hr5139-112,,,,"The bill extends a temporary reduction of duty on certain 12-volt batteries under the Harmonized Tariff Schedule, which relates to foreign trade and tariffs rather than private employer wage, hour, or benefit obligations."
hr1754-114,,,,"The bill directs the TSA to transfer unclaimed airport funds to nonprofits supporting military personnel, which involves government agency operations and charitable funding rather than regulating private employer wage, hour, or benefit obligations."
hr5052-113,,,,"The bill addresses the possession and trade of elephant ivory under the Endangered Species Act, which is unrelated to private employer wage, hour, or benefit obligations."
s1412-112,,,,"The bill designates a USPS facility name, which is a government operations matter and does not regulate private employer wage, hour, or benefit obligations."
hr5173-115,,,,"The bill addresses immigration visa eligibility for Portuguese nationals and does not regulate private employer wage, hour, or benefit obligations."
hr5794-112,,,,"The bill amends the Fair Debt Collection Practices Act to regulate consumer debt collection practices and arbitration clauses, which falls under consumer protection and financial regulation rather than private employer wage, hour, or benefit obligations."
hr6146-111,,,,"The bill makes permanent VA demonstration projects for veterans' home loan guaranties, which are government-administered benefits and not private employer wage, hour, or benefit obligations."
hr3931-114,,,,"The bill designates a USPS facility name as a congressional tribute and does not regulate private employer wage, hour, or benefit obligations."
hr4420-113,,,,"The bill authorizes funding for rural water construction projects administered by the Secretary of the Interior and does not regulate private employer wage, hour, or benefit obligations."
s342-113,,,,"The bill designates federal land as wilderness and authorizes land exchanges, which relates to public lands and natural resources rather than private employer wage, hour, or benefit obligations."
hr2572-114,,,,"The bill addresses tax collection procedures for military personnel hospitalized due to combat injuries, which relates to government tax administration and military service benefits rather than private employer wage, hour, or benefit obligations."
hr3209-114,,,,"The bill amends tax code provisions to allow disclosure of tax return information for criminal investigations involving missing or exploited children, which does not regulate private employer wage, hour, or benefit obligations."
hr3803-113,,,,"The bill primarily addresses the repeal of the Affordable Care Act based on enrollment metrics, which concerns federal health insurance market rules and government policy rather than imposing direct wage, hour, or benefit obligations on private non-governmental employers."
hr4212-113,,,,"The bill adjusts depreciation recovery periods for business property under the Internal Revenue Code, which is a general tax provision unrelated to private employer wage, hour, or benefit obligations."
hr604-113,,,,"The bill adjusts eligibility for the Post-9/11 Educational Assistance Program, which is a government-administered veterans' benefit, and does not regulate private employer wage, hour, or benefit obligations."
hr468-113,,,,"The bill addresses benefits for federal employees under the FEGLI program, which involves government personnel rather than non-governmental employer misconduct."
s2565-112,,,,"The bill suspends tariffs on specific plastic carrying cases, which is a matter of foreign trade and international finance, and does not regulate private employer wage, hour, or benefit obligations."
s2393-114,,,,"The bill extends foreclosure and eviction protections for servicemembers under the Servicemembers Civil Relief Act, which regulates lenders and landlords rather than imposing wage, hour, or benefit obligations on private employers."
hr1679-113,,,,"The bill amends the Expedited Funds Availability Act regarding bank deposit availability in U.S. territories, which relates to banking regulation and consumer financial services rather than private employer wage, hour, or benefit obligations."
hr3573-113,,,,"The bill addresses compensation adjustments for federal government employees, which are excluded from this category as the government is not a non-governmental employer."
hr1806-114,,,,"The bill primarily authorizes appropriations and sets policy for the National Science Foundation and other federal agencies regarding scientific research and education, which does not involve regulating private employer wage, hour, or benefit obligations."
s2350-113,,,,"The bill modifies military command structure and personnel assignment procedures within the National Guard Bureau, which involves government/military entities rather than private employer wage, hour, or benefit obligations."
