bill_id,category_ids,category_labels,bill_type,reason
hr4664-114,,,,The bill directs the President to submit a report on the issue of Jewish refugees from Arab countries and Iran and does not regulate or incentivize any corporate conduct related to the Violation Tracker categories.
s3509-111,18,Earth Violation,enforcement,"The bill focuses on the safe development and extraction of natural gas and other petroleum resources, which relates to EPA RCRA enforcement for improper storage, handling, or disposal of hazardous and radioactive waste associated with those activities."
s2886-107,24,Government Reporting & Compliance,enforcement,"The bill relates to the political activities of churches and other houses of worship, and specifically addresses whether such activities could jeopardize their tax-exempt status, which is a matter of FEC enforcement and disclosure requirements."
hr6645-110,,,,"Bill appropriates funds for benefits to Filipino WWII veterans; no private employer conduct is involved, and the benefits are directed to individuals, not regulated by employer obligations."
hr3895-113,16;17;18,Air Violation;Water Violation;Earth Violation,enforcement,"The bill aims to increase energy exploration and production on federal lands and waters, which has the potential to increase EPA enforcement actions related to Clean Air Act violations, Clean Water Act violations, and RCRA violations at industrial facilities."
hr6274-110,,,,This bill concerns habeas corpus rights for individuals held by the military in Cuba and does not relate to corporate misconduct targeted by government enforcement actions.
hr6096-110,,,,"The bill focuses on international agreements and reporting requirements related to child abduction cases and extradition, and does not directly regulate or incentivize any type of corporate conduct targeted by the Violation Tracker."
s1242-109,,,,Bill adjusts tariff rates on a specific chemical; it does not relate to corporate misconduct enforcement or tax incentives related to any of the Violation Tracker categories.
hr4834-110,,,,This bill awards a congressional gold medal to Ossie Davis; it does not regulate or incentivize any corporate conduct related to the Violation Tracker categories.
hr4501-110,,,,Bill adjusts tariff rates on Christmas tree lamps; it does not relate to corporate misconduct targeted by government enforcement actions.
hjres41-115,10;11,Securities & Investor Protection;Accounting Financial Reporting & Tax,enforcement,"The bill disapproves of a SEC rule requiring disclosure of payments by resource extraction issuers, which relates to financial reporting and potential fraud/corruption in the oil and gas/mining industries, and therefore affects SEC enforcement of securities regulations."
hr3748-106,,,,"Bill adjusts tariff rates on organic pigments and dyes, which is a routine policy adjustment and does not relate to enforcement actions against a company for corporate misconduct."
hr3809-111,,,,"The bill provides a tax deduction for funeral homes for unreimbursed expenses for indigent individuals' funerals, which does not relate to any type of corporate misconduct targeted by government enforcement actions."
s1215-112,,,,This bill concerns a land exchange within a National Historical Park and adjustments to loan maturities for preservation efforts; it does not relate to any type of corporate misconduct targeted by government enforcement actions.
hr1226-110,,,,Bill expands eligibility for VA educational assistance benefits; it does not regulate private employer conduct or introduce tax incentives related to corporate misconduct.
s2816-106,22,Government Contracting,enforcement,"The bill authorizes the collection of fees and challenge cost-share agreements, which could be used to address fraudulent billing or mismanagement of federal programs involving contractors."
hr6394-111,,,,The bill concerns the sale of otter pelts taken for subsistence purposes and does not relate to corporate misconduct targeted by government enforcement actions.
hr2668-111,1,Wage Hour & Benefits,enforcement,"The bill establishes a new health plan and conditions Medicare participation on participation in the plan, which affects health benefits coverage and potentially employer-provided benefits, directly regulating private employer conduct."
hr642-107,,,,"Bill authorizes appropriations for the Chesapeake Bay Office and revises its functions, focusing on environmental monitoring and restoration; it does not relate to corporate misconduct targeted by government enforcement actions."
hr6399-110,,,,"Bill addresses the display of Social Security numbers on Medicare cards, which does not involve any private employer conduct or government enforcement actions related to corporate misconduct."
hr2863-112,,,,"Bill expands Medicare coverage to include physical therapy provided under the care of a dentist; it does not regulate private employer conduct or introduce tax incentives related to wage/hour obligations, discrimination, or other corporate misconduct."
hr868-114,1,Wage Hour & Benefits,tax_credit_introduction,"The bill allows individuals eligible for TRICARE to contribute to a health savings account, which could be seen as incentivizing individuals to seek alternative healthcare options and potentially impacting employer-provided health benefits, relating to employer conduct around benefits."
hr3852-108,,,,"The bill extends an existing energy assistance program to Puerto Rico and the US Virgin Islands, and does not regulate or incentivize any private employer conduct related to the Violation Tracker categories."
hr598-108,,,,The bill establishes a commission to study a national education museum and archive and does not relate to any corporate misconduct targeted by government enforcement actions.
hr5995-111,17,Water Violation,enforcement,"The bill denies a tax deduction for damages paid under the Oil Pollution Act of 1990, which relates to discharging pollutants into waterways, directly affecting corporate conduct under the Clean Water Act."
hr1208-114,,,,This bill establishes a National Heritage Area and does not regulate or incentivize any conduct related to corporate misconduct as defined by the Violation Tracker categories.
hr6351-112,1,Wage Hour & Benefits,enforcement,"The bill directly affects private employer conduct by prohibiting pre-dispute arbitration agreements with nursing home residents, relating to potential wage and benefit disputes and ERISA obligations."
hr2996-109,,,,"Bill relates to the liquidation of drawback claims, which are refunds of duties paid on imported goods used in the production of exported products; it does not relate to corporate misconduct as defined by the Violation Tracker categories."
hr5326-111,,,,The bill simply repeals a cost-share program for organic certification; it does not regulate or incentivize any conduct related to corporate misconduct as defined by the Violation Tracker categories.
hr462-113,,,,The bill concerns a land transfer to support the Utah National Guard and does not regulate private employer conduct or introduce tax incentives related to any of the Violation Tracker categories.
hr4629-115,6;12,"Transportation Safety;Fraud, Corruption & Criminal Conduct",enforcement,"The bill requires enhanced security measures for shipments of 'security sensitive material,' which could include explosives, and aims to reduce the risk of terrorist attacks, potentially involving criminal conduct related to the transportation of hazardous materials and firearms."
hr2107-115,6,Transportation Safety,enforcement,"The bill relates to FAA orders and decisions regarding airman certificates, which could involve enforcement actions against pilots and potentially impact their employment, and allows for judicial review of those actions."
hr4309-110,,,,"The bill requires reports on border wait times and economic impact, but does not regulate any corporate conduct related to the Violation Tracker categories."
s3259-111,15,Competition-related Offenses,enforcement,"The bill extends provisions related to limiting civil damages in antitrust enforcement actions, directly affecting the stringency of laws governing competition-related offenses and DOJ enforcement."
hr2404-114,1,Wage Hour & Benefits,enforcement,"The bill expands Medicare coverage for obesity treatment, including intensive behavioral therapy, which relates to employer-provided health benefits and potentially impacts employer healthcare costs and plan design."
hr2804-107,,,,Bill designates a courthouse; it does not relate to any type of corporate misconduct targeted by government enforcement actions.
hr6623-112,12,"Fraud, Corruption & Criminal Conduct",enforcement,"The bill prohibits human cloning, which could be considered a form of fraud or criminal conduct if performed for illicit purposes or without proper oversight, and establishes criminal penalties for violations."
s2509-115,,,,Bill establishes a fund for National Park Service maintenance and does not regulate or incentivize any corporate conduct related to the Violation Tracker categories.
hr4457-106,,,,This bill simply redesignates a post office and does not relate to any corporate misconduct targeted by government enforcement actions.
hr2190-110,,,,Bill establishes an advisory committee to study the needs of rural veterans and advise the VA; it does not regulate private employer conduct or introduce tax incentives related to corporate misconduct.
hr3189-107,,,,This bill extends existing export control authority and does not relate to corporate misconduct targeted by government enforcement actions as defined by the Violation Tracker categories.
s3168-107,14,Consumer Protection,enforcement,"The bill establishes consumer protections relating to funeral service contracts and deceptive trade practices by funeral homes, which falls under state AG and FTC enforcement for deceptive marketing and consumer protection."
s1231-108,14,Consumer Protection,enforcement,"The bill addresses deceptive marketing practices related to unsolicited commercial electronic mail (spam), which falls under the purview of state AG and FTC enforcement actions for consumer protection."
s1021-108,,,,"Bill relates to funding and administration of the summer food service program for children, which does not involve corporate misconduct or regulation of private employer conduct."
s1997-111,,,,Bill adjusts a tariff schedule; it does not relate to corporate misconduct enforcement or tax incentives related to any of the Violation Tracker categories.
hr1061-111,,,,This bill concerns land transfers and trust establishment for the Hoh Indian Tribe and does not relate to corporate misconduct targeted by government enforcement actions.
hjres15-108,,,,"The bill proposes a constitutional amendment to abolish income, estate, and gift taxes and prohibit the government from competing with citizens, which does not directly relate to enforcement actions against corporate misconduct as defined by the Violation Tracker categories."
s654-112,,,,This is a private bill for the relief of a specific individual and does not relate to any type of corporate misconduct targeted by government enforcement actions.
s1318-111,,,,"The bill prohibits the use of stimulus funds for signage, which does not relate to any type of corporate misconduct targeted by government enforcement actions."
s2766-111,1,Wage Hour & Benefits,enforcement,"The bill mandates coverage of medically necessary food and vitamins/amino acids under Medicare, Medicaid, CHIP, TRICARE, and private insurance plans, directly regulating what non-governmental health plans must cover, which relates to employer-provided benefits."
hr2058-111,,,,Bill relates to mental health screenings for members of the Armed Forces and continuity of care with the VA; it does not regulate private employer conduct or introduce tax incentives related to corporate misconduct.
hr5165-114,1,Wage Hour & Benefits,enforcement,"The bill amends the FMLA to lower the service hour requirements for veterans to qualify for medical leave, directly affecting private employer obligations under the Act."
sjres47-115,14,Consumer Protection,enforcement,"The bill directly affects the Consumer Financial Protection Bureau's (CFPB) regulation of arbitration agreements in consumer financial contracts, which relates to deceptive marketing and consumer protection practices enforced by the CFPB."
hr2234-109,1,Wage Hour & Benefits,enforcement,"The bill amends the Social Security Act to exclude the provision of equipment or services for the development of regional health information plans from illegal remuneration provisions and limitations on physician compensation arrangements, which relates to employer conduct regarding benefits and compensation."
hr3593-114,,,,The bill concerns shared cost flights for private pilots and does not directly regulate or incentivize any corporate conduct related to the Violation Tracker categories.
hr1102-114,12,"Fraud, Corruption & Criminal Conduct",enforcement,"The bill establishes a federal penalty for homicide or assault committed by state or local law enforcement officers, which constitutes criminal conduct and could involve obstruction of justice if officers falsify reports or engage in cover-ups."
hr4792-115,10,Securities & Investor Protection,enforcement,"The bill requires the SEC Advocate for Small Business Capital Formation to report on issues encountered by small businesses affected by natural disasters, which relates to investor protection and securities offerings."
s144-116,,,,The bill simply designates a name for a mountain within a national monument; it does not regulate or incentivize any corporate conduct related to the Violation Tracker categories.
hr5418-113,,,,"The bill prohibits IRS employees from using personal email, which does not relate to any type of corporate misconduct targeted by government enforcement actions."
hr5287-107,1,Wage Hour & Benefits,enforcement,"The bill relates to military retired pay and forgiveness of overpayments to survivors, which, while involving a pension, concerns the proper administration of payments to beneficiaries following the death of a retired member, and thus relates to the management of retirement benefit plans."
s2992-110,1,Wage Hour & Benefits,enforcement,"The bill directly affects veterans' housing loans, including loan guaranty amounts, refinancing options, and protections against foreclosure, which relate to private financial institutions and their obligations to veterans as borrowers."
hr4937-109,,,,Bill addresses Medicare prescription drug coverage for dual-eligible individuals and does not regulate private employer conduct or introduce tax incentives related to corporate misconduct.
hr2547-114,5,Consumer Safety,enforcement,"The bill relates to the FDA approval process for drugs and biological products, which directly affects corporate conduct regarding drug safety and potential defects, aligning with the Consumer Safety category."
hr3476-107,,,,The bill concerns the condemnation of land held by a Native American tribe and a pending fee-to-trust application; it does not relate to any type of corporate misconduct targeted by government enforcement actions.
s3010-108,1,Wage Hour & Benefits,enforcement,"The bill authorizes grants to firefighting task forces that can be used for salary and benefits, which directly relates to employer wage and benefit obligations."
hr2846-107,,,,The bill concerns the tax treatment of S corporations held by tax-exempt organizations and does not directly regulate or incentivize any conduct associated with corporate misconduct as defined by the Violation Tracker categories.
hr4793-114,17,Water Violation,enforcement,"The bill directs land acquisition for flood damage reduction and water storage, which relates to Clean Water Act enforcement for discharging pollutants into waterways and EPA enforcement for environmental damage."
s2257-113,1,Wage Hour & Benefits,tax_credit_introduction,"The bill provides a tax exemption for early distributions from retirement plans for Bureau of Prisons correctional officers, which relates to employee benefits and pensions, though it does not directly regulate employer conduct but incentivizes retention through a tax benefit."
s1105-114,,,,Bill relates to VA per diem payments for care of dependents of homeless veterans; it does not regulate private employer conduct or introduce tax incentives related to employer wage/benefit obligations.
hr5249-113,9;12,"Banking AML & Sanctions;Fraud, Corruption & Criminal Conduct",enforcement,"The bill imposes sanctions on a Russian arms exporter, prohibiting U.S. persons from engaging in financial transactions with the company and authorizing legal action against those who violate the sanctions, relating to criminal money laundering and foreign bribery."
s793-115,21,Animal Welfare,enforcement,"The bill prohibits the sale of shark fins, which relates to violations of the Animal Welfare Act regarding the treatment and trade of animals, and imposes penalties for violations under the Magnuson-Stevens Act."
hr2623-113,,,,The bill concerns the public notice of excess federal real property and does not relate to any type of corporate misconduct targeted by government enforcement actions.
hr1211-113,24,Government Reporting & Compliance,enforcement,"The bill focuses on increasing transparency and access to government information, including requirements for agencies to make records publicly accessible and report on FOIA compliance, which relates to agency enforcement for failure to file required regulatory reports."
hr3279-109,,,,Bill appropriates funds for a program to assist homeless veterans with job reintegration; it does not regulate private employer conduct or introduce tax incentives related to corporate misconduct.
s3401-110,12,"Fraud, Corruption & Criminal Conduct",enforcement,"The bill concerns the detention of individuals at Guantanamo Bay, which has been subject to legal challenges alleging violations of due process and potential criminal conduct related to treatment of detainees, falling under the scope of fraud, corruption, and criminal conduct."
s2499-114,1,Wage Hour & Benefits,tax_credit_introduction,"The bill expands eligibility for Health Savings Accounts (HSAs) to more individuals and allows for more flexible use of HSA funds, which relates to private employer-provided health benefits and incentivizes participation in these accounts."
hr183-109,,,,"Bill permanently repeals the estate tax, which does not relate to any type of corporate misconduct targeted by government enforcement actions."
hr6657-115,1,Wage Hour & Benefits,enforcement,"The bill amends the Fair Labor Standards Act of 1938 to permit Border Patrol agents to receive overtime pay, directly affecting private employer wage obligations."
hr4779-112,,,,Bill adjusts a tariff schedule; it does not relate to corporate misconduct or enforcement actions against companies.
hr31-115,1,Wage Hour & Benefits,,"The bill mentions 'Government employee pay, benefits, personnel management' but focuses on the abolishment or reorganization of federal agencies, not regulating private employer conduct related to wages, benefits, or other misconduct."
s211-107,1;22,Wage Hour & Benefits;Government Contracting,enforcement,"The bill revises requirements relating to education programs funded by the Bureau of Indian Affairs, including fiscal and accounting standards, recruitment of Indian educators, and audits of BIA-funded schools, which relates to employer conduct and potential fraud or mismanagement of funds."
hr522-112,4,Workplace Safety,enforcement,"The bill requires the Secretary of Labor to issue an occupational safety and health standard regarding worker exposure to combustible dust, directly affecting OSHA enforcement and hazardous working conditions."
hr2465-114,,,,"Bill relates to veterans' educational benefits and housing stipends, and does not involve any regulation of private employer conduct or tax incentives related to corporate misconduct."
hr1018-112,,,,"The bill permanently extends a tax deduction for mortgage insurance premiums, which does not relate to corporate misconduct targeted by government enforcement actions."
hr2518-107,,,,"The bill establishes a grant program for alternative fuel school buses and a fuel cell bus development program; it does not directly regulate or enforce any corporate misconduct, nor does it introduce tax incentives related to employer wage, benefit, or other Violation Tracker categories."
hr4444-113,,,,The bill concerns CBO scoring estimates and does not directly regulate or incentivize any corporate conduct related to the Violation Tracker categories.
s535-110,2,Employment Discrimination,enforcement,"The bill focuses on investigating and prosecuting violations of criminal civil rights statutes, which directly relates to employer discrimination and potential misconduct."
hr5153-107,,,,Bill designates a post office building; it does not relate to any type of corporate misconduct targeted by government enforcement actions.
hr1719-111,,,,The bill focuses on modernizing voter registration processes and does not relate to any type of corporate misconduct targeted by government enforcement actions.
hr3262-113,,,,The bill addresses the debt ceiling and does not regulate or incentivize any specific corporate conduct related to the Violation Tracker categories.
s1498-115,1,Wage Hour & Benefits,,"The bill mentions 'women's employment' as a subject, but it focuses on establishing a museum and does not directly regulate or incentivize any private employer wage, benefit, or employment practice."
s624-114,,,,"Bill adjusts Medicare reimbursement rates for colorectal cancer screening tests; this sets government reimbursement rates, not employer wage or benefit obligations."
hr4994-107,1,Wage Hour & Benefits,enforcement,"The bill relates to unemployment assistance paid to individuals participating in worker training programs, which is directly tied to state unemployment compensation laws and employer conduct regarding dislocated workers and plant shutdowns, and could affect the requirements for special unemployment assistance."
hr5046-109,,,,The bill focuses on funding and establishing programs for financial literacy education in schools and teacher training; it does not regulate private employer conduct or introduce tax incentives related to corporate misconduct.
s1617-108,1,Wage Hour & Benefits,enforcement,"The bill amends ERISA to require spousal consent for distributions from defined contribution plans, similar to existing requirements for defined benefit plans, and strengthens rules around division of pension benefits upon divorce, directly regulating private employer pension conduct."
hr6659-115,2,Employment Discrimination,enforcement,"The bill directs the TSA to develop procedures to respectfully screen transgender passengers, which addresses employer-side discrimination based on gender identity and potentially impacts hiring practices and workplace accommodations."
hr4810-111,,,,Bill appropriates funds for VA programs assisting homeless veterans; it does not regulate private employer conduct or introduce tax incentives related to employer wage/benefit obligations.
hr2499-115,,,,This bill focuses on voting access standards and does not directly regulate or incentivize any type of corporate misconduct covered by the Violation Tracker categories.
s1653-110,7,Infrastructure & Nuclear Safety,enforcement,"The bill relates to liability for nuclear damages and insurance requirements for nuclear power plants, directly addressing safety violations and potential enforcement actions within the nuclear facility context."
hr3589-110,1,Wage Hour & Benefits,enforcement,"The bill expands eligibility for Trade Adjustment Assistance to service workers, which could include workers who lost jobs due to companies shifting services overseas, potentially impacting wage and benefit obligations of those companies."
hr4464-113,,,,The bill concerns tax treatment of payments between related controlled foreign corporations and does not relate to any type of corporate misconduct targeted by government enforcement actions.
hr2581-112,,,,Bill guarantees timely payment of Social Security benefits; it does not regulate private employer conduct or introduce tax incentives related to corporate misconduct.
hr1318-116,,,,This bill concerns the installation of a stained glass panel in the Library of Congress and does not relate to any corporate misconduct targeted by government enforcement actions.
hr7171-110,,,,"The bill concerns the importation of polar bear trophies and funding for a conservation fund, and does not relate to corporate misconduct targeted by government enforcement actions."
s177-107,1;3,Wage Hour & Benefits;Labor Relations,enforcement,"The bill relates to pay policies, schedules, and fringe benefit programs for postmasters, which are non-governmental employers, and grants them collective bargaining rights, directly affecting employer-employee relations and wage/benefit conduct."
s2704-107,,,,Bill focuses on disclosure of information regarding past DOD testing of chemical and biological agents on military personnel and does not regulate private employer conduct or introduce tax incentives related to corporate misconduct.
s3066-111,1,Wage Hour & Benefits,enforcement,"The bill amends the Non-Foreign Area Retirement Equity Assurance Act of 2009, which concerns employee benefits and pensions, and requires adjustments to saved or retained rates of pay for federal employees, directly relating to employer (in this case, the federal government as an employer) benefit obligations."
hr3484-108,21,Animal Welfare,enforcement,"The bill amends the Animal Welfare Act to improve standards for the care and treatment of animals, directly regulating the conduct of animal breeders, dealers, and exhibitors, which constitutes corporate misconduct under the Act."
s1710-111,,,,The bill prohibits TARP recipients from funding a specific organization (ACORN) and does not relate to any type of corporate misconduct targeted by government enforcement actions.
s89-111,1,Wage Hour & Benefits,enforcement,"The bill exempts charter contracts from certain requirements of the United States Housing Act of 1937, except those for payment of prevailing wages, which directly relates to private employer wage obligations under the FLSA."
s502-107,,,,The bill focuses on assessments and evaluations of federal programs for Native Americans and does not directly regulate or incentivize any corporate conduct related to the Violation Tracker categories.
hr5672-111,,,,The bill concerns restrictions on hunting and fishing equipment on federal lands and does not relate to corporate misconduct targeted by government enforcement actions.
s1243-110,,,,Bill adjusts the age for receipt of military retired pay; it does not regulate private employer conduct or introduce tax incentives related to corporate misconduct.
hr4541-109,17,Water Violation,enforcement,"The bill directly relates to the Clean Water Act, which governs the discharge of pollutants into waterways, and by repealing an exemption for oil and gas operations, it expands the scope of enforcement actions against companies potentially violating water pollution standards."
s500-114,,,,"The bill concerns the conveyance of mineral royalty payments to states, and does not directly regulate or incentivize any corporate conduct related to the Violation Tracker categories."
hr1650-115,,,,The bill focuses on establishing a standardized home study process for prospective foster and adoptive parents and does not relate to corporate misconduct or employer obligations targeted by the Violation Tracker categories.
hr6373-111,1,Wage Hour & Benefits,enforcement,"The bill expands access to advanced practice nurses and physician assistants under Medicaid, which affects the scope of healthcare coverage and potentially the demand for primary care services, indirectly relating to employer-provided health benefits and access to care for employees."
hr5673-113,,,,The bill concerns reimbursement to states for expenses related to undocumented aliens and does not directly regulate or incentivize any corporate conduct related to the Violation Tracker categories.
hr4936-107,,,,"Bill provides a dislocation allowance to retired members of the uniformed services; it funds government services and benefits to service members and veterans, not regulate private employer conduct."
hr4838-106,,,,The bill concerns waivers for the naturalization oath based on disability and does not relate to any type of corporate misconduct targeted by government enforcement actions.
hr6267-109,20,Energy Efficiency,tax_credit_introduction,"The bill permanently extends tax credits for residential energy efficient property and new energy efficient homes, incentivizing behavior related to energy efficiency standards enforced by the DOE."
hr2292-111,1,Wage Hour & Benefits,enforcement,"The bill requires group health plans to provide coverage for preventive care for children, directly regulating employer-provided health benefits and potentially impacting employer costs and obligations related to employee health coverage."
s2935-115,1,Wage Hour & Benefits,enforcement,"The bill supports programs aimed at helping transportation workers (flight crewmembers and flight attendants) get treatment for substance abuse and return to work, which relates to ensuring a safe working environment and addressing potential violations of regulations related to employee health and fitness for duty, and indirectly addresses employer obligations related to employee well-being."
hr4626-110,10;12,"Securities & Investor Protection;Fraud, Corruption & Criminal Conduct",enforcement,"The bill revises CFTC jurisdiction, increases penalties for market manipulation and securities fraud, and addresses deceptive practices in futures and derivatives markets, directly relating to SEC and DOJ enforcement areas."
hr3968-110,,,,"Bill expands Medicare coverage for respiratory therapist services; it does not regulate private employer conduct or introduce tax incentives related to wage, benefits, or any other corporate misconduct category."
hjres124-115,1;23,Wage Hour & Benefits;Healthcare Fraud & Compliance,enforcement,"The bill extends the Children's Health Insurance Program (CHIP) and modifies Medicaid funding, which affects healthcare coverage and access and alters payment rules for hospitals, indirectly impacting employer-provided health benefits and potentially incentivizing better coverage options."
hr1654-108,,,,The bill concerns congressional oversight of agency rulemaking and does not directly regulate or incentivize any specific corporate conduct related to the Violation Tracker categories.
hr2663-111,,,,"The bill relates to transportation infrastructure financing and loan guarantees, and does not directly regulate or incentivize any conduct associated with corporate misconduct as defined by the Violation Tracker categories."
s4091-109,,,,Bill appropriates funds to restore amounts to Social Security Trust Funds due to a clerical error; it does not regulate private employer conduct or introduce tax incentives related to corporate misconduct.
s312-111,,,,The bill provides a tax credit to first-time homebuyers and does not relate to any corporate misconduct targeted by government enforcement actions.
hr2083-114,1,Wage Hour & Benefits,enforcement,"The bill requires Medicare participating hospitals to implement safe nurse staffing plans and establishes penalties for violations, directly regulating private employer (hospital) conduct related to wage and benefit obligations and working conditions."
hr3526-111,12,"Fraud, Corruption & Criminal Conduct",enforcement,"The bill aims to reduce gang-related crime through community intervention programs, which could involve investigating and prosecuting criminal activity (e.g., racketeering, fraud, false statements) associated with gangs, thus relating to the Fraud, Corruption & Criminal Conduct category."
hr1553-110,,,,"The bill focuses on research, data collection, and information dissemination related to pediatric cancer; it does not regulate private employer conduct or introduce tax incentives related to any Violation Tracker categories."
hr2518-111,15,Competition-related Offenses,enforcement,"The bill limits liability for sellers in the stream of commerce, which could affect enforcement actions related to product safety and quality, and potentially impact antitrust enforcement if it shields companies from responsibility for defective products."
hr6145-110,,,,"The bill requires schools and libraries receiving discounted internet rates to educate minors about online safety, which does not relate to corporate misconduct targeted by government enforcement actions."
s1841-113,,,,Bill adjusts defense spending and sequestration cuts; it does not regulate private employer conduct or introduce tax incentives related to any of the Violation Tracker categories.
hr342-114,,,,Bill extends commissary and exchange store privileges to veterans with service-connected disabilities and their dependents; it does not regulate private employer conduct or introduce tax incentives related to corporate misconduct.
hr4609-107,17,Water Violation,,"The bill directs a study of an aquifer, which relates to groundwater resources and potential water contamination, but does not directly enforce Clean Water Act provisions or introduce tax credits related to water pollution or discharge."
s3171-112,,,,Bill adjusts a tariff schedule; it does not relate to corporate misconduct or enforcement actions against companies.
hr6365-110,,,,This bill focuses on coordinating Medicare and Medicaid benefits for dual-eligible individuals and does not directly regulate or incentivize private employer conduct related to any of the Violation Tracker categories.
hr1557-108,,,,"The bill concerns the IRS disclosing taxpayer information to notify individuals of tax refunds, which does not relate to corporate misconduct or employer obligations as defined by the Violation Tracker categories."
hr908-111,,,,The bill reauthorizes a grant program to assist in locating missing patients with Alzheimer's disease; it does not regulate private employer conduct or introduce tax incentives related to corporate misconduct.
s460-108,,,,Bill appropriates funds for the State Criminal Alien Assistance Program; it does not regulate private employer conduct or introduce tax incentives related to corporate misconduct.
hr6556-115,,,,This bill designates a post office and does not relate to any corporate misconduct targeted by government enforcement actions.
hr4374-115,5,Consumer Safety,enforcement,"The bill amends the Federal Food, Drug, and Cosmetic Act to allow the FDA to authorize the emergency use of unapproved medical products during a military emergency, which directly relates to FDA enforcement for defective or dangerous drugs and medical devices."
hr5203-112,,,,Bill adjusts tariff rates on a specific imported product; it does not relate to corporate misconduct enforcement or tax incentives related to any of the Violation Tracker categories.
hr5556-113,,,,Bill addresses Medicare requirements for electronic health records in ambulatory surgical centers and does not relate to any type of corporate misconduct targeted by government enforcement actions.
s3413-109,,,,This bill concerns the reliquidation of tariffs on educational toys and does not relate to any type of corporate misconduct targeted by government enforcement actions.
hr436-108,,,,"The bill suspends tax reductions enacted in 2001 during times of war, and does not directly regulate or incentivize any corporate conduct related to the Violation Tracker categories."
hr6324-115,10,Securities & Investor Protection,enforcement,"The bill directs the SEC to study underwriting fees for IPOs, which relates to SEC enforcement of securities regulations and investor protection."
hr2745-108,1,Wage Hour & Benefits,enforcement,"The bill attempts to influence the conduct of sports franchises by tying a tax benefit (the presumption of a 50% allocation of value to player contracts) to whether they make games available for local television broadcasting, which indirectly relates to player compensation and labor contracts."
s93-109,15,Competition-related Offenses,enforcement,"The bill relates to the enforcement of the Merchant Marine Act of 1936, specifically the cargo preference requirements, which involves regulations on companies transporting government-generated cargoes on U.S.-flag vessels."
hr2947-115,,,,The bill modifies Coastal Barrier Resources System boundaries in Florida and does not relate to any type of corporate misconduct targeted by government enforcement actions.
hr1630-108,18,Earth Violation,,"The bill concerns land acquisition and management within a National Park, and while it mentions grazing, it does not relate to corporate misconduct or enforcement actions regarding hazardous waste, pollution, or environmental damage."
hr3156-113,,,,"The bill relates to the National Flood Insurance Program and adjustments to premium rates, and does not directly regulate or incentivize corporate conduct related to any of the Violation Tracker categories."
hr4497-113,1,Wage Hour & Benefits,tax_credit_introduction,"The bill provides tax deductions for disaster-related charitable contributions made by corporations, which can incentivize positive employer conduct related to employee welfare during and after disasters."
hr3838-109,12;22,"Fraud, Corruption & Criminal Conduct;Government Contracting",enforcement,"The bill focuses on preventing fraud and abuse in government contracting related to Hurricane Katrina recovery, including allegations of price gouging and profiteering, which fall under the scope of fraud and false claims against the government."
s2503-108,,,,"The bill permanently extends existing tax cuts on dividends and capital gains, which does not relate to enforcement of corporate misconduct or the introduction/removal of tax credits tied to specific employer conduct."
s1894-109,,,,"Bill relates to foster care maintenance payments to private agencies, which does not involve corporate misconduct targeted by the Violation Tracker categories."
hr4349-109,1;2,Wage Hour & Benefits;Employment Discrimination,enforcement,"The bill requires Medicare providers to publicly disclose staffing and performance data and prohibits adverse employment actions against employees who report dangerous conditions, directly relating to employer wage/hour issues (hours of labor) and potential discrimination/retaliation for whistleblowing."
hr4863-107,,,,This is a private bill granting immigration relief to specific individuals and does not relate to any type of corporate misconduct targeted by government enforcement actions.
hr217-115,,,,"The bill restricts funding to entities performing abortions, and does not relate to corporate misconduct targeted by government enforcement actions."
hr3833-107,26,Exploitation & Trafficking,enforcement,"The bill aims to create a safe online environment for children and prevent exposure to harmful material, which could be seen as addressing potential corporate misconduct related to exploitation and trafficking of minors online."
s3207-106,17,Water Violation,enforcement,"The bill authorizes grants to assist individuals with household water well systems, which relates to access to clean water and potentially addresses EPA Clean Water Act issues regarding water quality in rural areas."
s2586-107,25,National Security & Cybercrime,enforcement,"The bill relates to the Foreign Intelligence Surveillance Act and modifies definitions related to international terrorism, which could involve corporate payments to designated terrorist organizations and thus falls under the scope of National Security & Cybercrime enforcement."
hr3306-108,,,,This bill concerns immigration procedures for temporary stays due to family illness or death and does not relate to corporate misconduct targeted by government enforcement actions.
hr816-110,,,,The bill concerns the release of land from a wilderness study area and granting a right-of-way for a flood control project; it does not regulate or incentivize any conduct related to corporate misconduct as defined by the Violation Tracker categories.
hr4120-113,,,,The bill extends the authority to construct a museum; it does not regulate or incentivize any corporate conduct related to the Violation Tracker categories.
s3431-110,,,,The bill focuses on expanding learning time in schools and does not relate to corporate misconduct targeted by government enforcement actions.
s2323-112,1;3;12;22,"Wage Hour & Benefits;Labor Relations;Fraud, Corruption & Criminal Conduct;Government Contracting",enforcement,"The bill appropriates funds for the Department of Justice and Department of Commerce, which includes funding for enforcement of wage and hour laws (FLSA), WARN Act, and potentially fraud-related investigations (kickbacks, contract fraud) and False Claims Act enforcement against contractors."
hr3148-110,12;26,"Fraud, Corruption & Criminal Conduct;Exploitation & Trafficking",enforcement,"The bill increases penalties for crimes related to child pornography and human trafficking, including fines for internet service providers and expanding restitution requirements, which directly relates to criminal conduct and exploitation."
hr4537-113,,,,"Bill excludes from gross income amounts received for personal injuries or sickness resulting from service as a qualified public safety employee; this relates to government employee compensation, not private employer conduct."
