bill_id,category_ids,category_labels,bill_type,reason
hr6906-115,,,,"The bill designates a portion of Interstate Route 57 as the 'Barack Obama Highway,' which is a transportation naming measure unrelated to private employer wage, hour, or benefit obligations."
hr5718-107,,,,"The bill addresses federal student loan forgiveness for teachers and grants for teacher recruitment, which are government-administered education programs and public assistance, not private employer wage, hour, or benefit obligations."
hr3393-114,,,,"The bill amends the Truth in Lending Act regarding mortgage points and fees, which relates to consumer credit and housing finance rather than private employer wage, hour, or benefit obligations."
hr4208-107,,,,"The bill approves the distribution of judgment funds to the Red Lake Band of Chippewa Indians, which involves tribal trust funds and government disbursements rather than regulating private employer wage, hour, or benefit obligations."
s123-113,,,,"The bill focuses on voter registration, election access, and voting rights, which are unrelated to private employer wage, hour, or benefit obligations."
hr2760-112,,,,"The bill addresses the minting and distribution of presidential $1 coins by the U.S. Mint and Federal Reserve, which are government entities, and does not regulate private employer wage, hour, or benefit obligations."
hr1531-111,,,,"The bill focuses on foreign trade, agricultural exports, and travel regulations regarding Cuba, and does not address private employer wage, hour, or benefit obligations."
hr3754-110,,,,"The bill authorizes the EPA to accept Supplemental Environmental Projects related to diesel emissions as part of environmental law settlements, which concerns environmental protection and corporate pollution misconduct, not private employer wage, hour, or benefit obligations."
hr3104-113,,,,"The bill restricts health care premium subsidies for federal employees and members of Congress, which are government personnel, not private non-governmental employers; therefore, it does not regulate private employer wage, hour, or benefit obligations."
hr1431-115,,,,"The bill focuses on reforming the EPA Science Advisory Board's membership and procedures, which relates to environmental policy and government advisory bodies, not private employer wage, hour, or benefit obligations."
hr322-115,,,,"The bill addresses retirement benefits for Members of Congress, which are public-sector employees, and thus does not involve non-governmental employer misconduct or private employer wage and benefit obligations."
hr5686-114,,,,"The bill addresses consumer pricing discrimination (the 'Pink Tax') under the Federal Trade Commission Act, which is a consumer protection issue rather than a regulation of private employer wage, hour, or benefit obligations."
s425-110,,,,"The bill expands tax credits for renewable energy production (kinetic hydropower), which is a general energy policy measure and does not regulate private employer wage, hour, or benefit obligations."
sjres42-106,,,,"The bill concerns the reappointment of a citizen regent to the Smithsonian Institution Board of Regents, which is a matter of government operations and federal appointments, not private employer wage, hour, or benefit obligations."
hr30-112,,,,"The bill regulates railroad mergers and their impact on community safety and the environment, not private employer wage, hour, or benefit obligations."
hr2082-107,1.0,Wage Hour & Benefits,tax_credit_introduction,"The bill introduces a tax credit for small employers to cover the expenses of providing employee health insurance, which incentivizes private employers to offer group health benefits."
hr1151-114,,,,"The bill focuses on the operations and transparency of the United States Preventive Services Task Force and Medicare payment rules for preventive services, which are government administrative and reimbursement issues rather than private employer wage, hour, or benefit obligations."
hr665-110,,,,"The bill expands Medicaid enrollment options for specific county-organized health insuring organizations in California, which relates to government healthcare program administration rather than private employer wage, hour, or benefit obligations."
hr1593-107,,,,"The bill is a private immigration relief measure granting visa eligibility to specific individuals and does not regulate private employer wage, hour, or benefit obligations."
hr1359-108,,,,"The bill focuses on federal loan forgiveness, scholarships, and Medicare payment adjustments for medical residents to increase the supply of mental health professionals; it does not regulate private employer wage, hour, or benefit obligations."
s1795-112,,,,"The bill directs the Corps of Engineers to revise water control manuals for flood prevention, which is a matter of public infrastructure and environmental management, not private employer wage, hour, or benefit obligations."
hr1080-113,,,,"The bill amends the Sikes Act to facilitate Department of Defense cooperative agreements for land management and conservation, which involves government agency operations and funding rather than private employer wage, hour, or benefit obligations."
s2190-107,1.0,Wage Hour & Benefits,enforcement,"The bill strengthens ERISA fiduciary duties and disclosure requirements for private employer-sponsored pension plans, directly regulating employer conduct regarding employee retirement benefits."
hr5959-110,,,,"The bill authorizes appropriations for federal intelligence agencies and addresses compensation and retirement benefits for federal government employees, which are excluded as the government is not a non-governmental employer."
hr3824-107,,,,"The bill concerns federal recognition of a Native American tribe and associated sovereign rights, not private employer wage, hour, or benefit obligations."
hr5475-115,,,,"The bill designates a USPS facility name in tribute to a Navy SEAL, which is a congressional tribute unrelated to private employer wage, hour, or benefit obligations."
s48-115,,,,"The bill provides a personal tax credit for individuals purchasing hearing aids, which is a general tax or family policy measure unrelated to private employer wage, hour, or benefit obligations."
s3334-109,,,,"The bill concerns the liquidation of customs entries for fiberboard, which is a matter of tariff enforcement and trade regulation, not private employer wage, hour, or benefit obligations."
s2330-112,,,,"The bill adjusts import duties on hybrid electric vehicle inverters, which is a trade policy matter unrelated to private employer wage, hour, or benefit obligations."
hr1182-115,,,,"The bill addresses international affairs, arms control, and defense spending related to the INF Treaty and Russian noncompliance, which does not involve private employer wage, hour, or benefit obligations."
hr1067-112,,,,"The bill rescinds earmarks for surface transportation projects and does not regulate private employer wage, hour, or benefit obligations."
hr1321-111,,,,"The bill primarily establishes a universal private health insurance system and mandates individual enrollment, rather than regulating private employer wage, hour, or benefit obligations such as those under ERISA, FLSA, or FMLA; it does not address employer misconduct regarding wages, overtime, or the mismanagement of employer-sponsored benefit plans."
s4104-109,,,,"The bill adjusts tax credit rates for renewable energy production facilities, which is a general energy and tax policy matter unrelated to private employer wage, hour, or benefit obligations."
s3253-106,,,,"The bill provides tax credits and research funding for clean coal technology and energy efficiency in electricity generation, which are general energy and environmental policy measures unrelated to private employer wage, hour, or benefit obligations."
hr5573-106,,,,"The bill authorizes grants to establish or expand prekindergarten early learning programs, which is an education policy initiative rather than a regulation of private employer wage, hour, or benefit obligations."
hr6365-112,,,,"The bill addresses federal budget sequestration, discretionary spending limits, and defense appropriations, which are government fiscal policy matters and do not regulate private employer wage, hour, or benefit obligations."
hr4443-115,,,,"The bill adjusts federal Medicaid matching rates for services provided by Urban Indian organizations, which constitutes government reimbursement policy rather than regulation of private employer wage, hour, or benefit obligations."
s1624-110,,,,"The bill addresses corporate tax classification for investment adviser partnerships under the Internal Revenue Code, which is a matter of financial services taxation and does not regulate private employer wage, hour, or benefit obligations."
hr3322-115,,,,"The bill modifies allocation preferences for the low-income housing tax credit based on smoking policies, which is a housing and public health policy matter unrelated to private employer wage, hour, or benefit obligations."
hr4729-114,,,,"The bill addresses retirement benefit calculations for federal firefighters, which are government employees; therefore, it does not involve private employer wage, hour, or benefit obligations."
hr3051-110,,,,"The bill focuses on improving medical care, telehealth, and caregiver training for military personnel and veterans through the Department of Defense and Department of Veterans Affairs, which are government entities, not private employers subject to wage and hour regulations."
hjres13-114,,,,"The bill proposes a constitutional amendment to limit terms for Members of Congress, which is unrelated to private employer wage, hour, or benefit obligations."
hr5606-115,,,,"The bill establishes a federal climate change education program administered by NOAA and does not regulate private employer wage, hour, or benefit obligations."
hr4297-109,,,,"The bill is a general tax reconciliation act focusing on capital gains, dividends, depreciation, and corporate tax provisions, without addressing private employer wage, hour, or benefit obligations or introducing specific tax credits tied to such compliance."
hr4027-113,,,,"The bill addresses the federal public debt limit and proposed constitutional amendments regarding the federal budget, which are matters of public finance and government procedure, not private employer wage, hour, or benefit obligations."
sjres2-116,,,,"The bill concerns international sanctions and foreign policy regarding Russian entities, not private employer wage, hour, or benefit obligations."
hr2354-114,,,,"The bill mandates a review of SEC regulations regarding securities and financial institutions, which does not involve private employer wage, hour, or benefit obligations."
hr251-111,,,,"The bill regulates employer-owned life insurance disclosure under the FTC Act, which does not involve private employer wage, hour, or benefit obligations such as FLSA, WARN, ERISA, or FMLA compliance."
hr842-114,,,,"The bill addresses Social Security disability criteria and Medicare eligibility waiting periods for individuals with Huntington's Disease, which are government-administered public assistance programs rather than private employer wage, hour, or benefit obligations."
hr4210-114,,,,"The bill concerns congressional oversight of the Financial Stability Oversight Council and does not address private employer wage, hour, or benefit obligations."
s3124-109,,,,"The bill suspends import duties on ski boots and snowboard boots, which is a trade policy measure unrelated to private employer wage, hour, or benefit obligations."
s2922-108,,,,"The bill focuses on federal research grants and coordination for pulmonary hypertension studies under the Public Health Service Act, which does not regulate private employer wage, hour, or benefit obligations."
hr2894-109,,,,"The bill designates a USPS facility name as a commemorative tribute, which does not involve private employer wage, hour, or benefit obligations."
hr3249-108,,,,"The bill extends the term of a federal advisory committee related to revenue sharing for national forests, which does not involve private employer wage, hour, or benefit obligations."
hjres49-109,,,,"The bill proposes a constitutional amendment regarding the appointment of temporary Members of the House of Representatives during national emergencies, which is unrelated to private employer wage, hour, or benefit obligations."
hr3964-111,,,,"The bill focuses on federal budget procedures, deficit control, and the solvency of government trust funds like Social Security and Medicare, which are public assistance programs and government services rather than private employer wage, hour, or benefit obligations."
hr7108-110,,,,"The bill designates a road name at a VA medical facility in honor of a military veteran, which is a commemorative act unrelated to private employer wage, hour, or benefit obligations."
hr346-111,,,,"The bill addresses compensation for Members of Congress, which are government employees, not private non-governmental employers; therefore, it does not involve private employer wage, hour, or benefit misconduct."
hr1689-113,,,,"The bill prohibits naming federal real property after sitting Members of Congress, which is a matter of government operations and ethics, not private employer wage, hour, or benefit obligations."
s288-112,,,,"This is a private relief bill for an individual, which does not regulate private employer wage, hour, or benefit obligations or address corporate misconduct."
hr4249-110,,,,"The bill concerns a land exchange between the federal government and a private entity in a National Forest, which is unrelated to private employer wage, hour, or benefit obligations."
hr1674-107,1.0,Wage Hour & Benefits,enforcement,"The bill amends ERISA and the Public Health Service Act to mandate specific coverage requirements for emergency medical services in group health plans, directly regulating private employer-sponsored benefit plan obligations."
s3321-112,,,,"The bill establishes a National Responsible Father Registry to assist with adoption and child placement, which is a family policy and social services issue unrelated to private employer wage, hour, or benefit obligations."
hr3160-111,,,,"The bill appropriates funds for foreign assistance to Israel, including refugee resettlement and military aid, which does not involve private employer wage, hour, or benefit obligations."
hr679-113,,,,"The bill grants veteran status to Guard and Reserve retirees under Title 38, which is a government-administered benefit program and does not regulate private employer wage, hour, or benefit obligations."
s665-109,,,,"The bill focuses on energy research, development, and federal procurement of hydrogen and fuel cell technology, with no provisions regulating private employer wage, hour, or benefit obligations."
hr166-116,,,,"The bill addresses credit discrimination under the Equal Credit Opportunity Act, which falls under consumer protection and financial regulation, not private employer wage, hour, or benefit obligations."
hr3580-107,,,,"The bill regulates medical device manufacturers through FDA user fees and inspection protocols, which relates to product safety and administrative compliance rather than private employer wage, hour, or benefit obligations."
hr495-113,,,,"The bill makes the IRS Free File Program permanent, which provides tax preparation services to individual taxpayers and does not regulate private employer wage, hour, or benefit obligations."
hr2898-112,,,,"The bill imposes a moratorium on federal regulatory actions based on unemployment rates, which is a matter of government operations and administrative law, not a regulation of private employer wage, hour, or benefit obligations."
s1391-113,,,,"The bill addresses employment discrimination and retaliation standards under the Age Discrimination in Employment Act and related civil rights laws, which falls outside the specific scope of wage, hour, and benefit obligations (such as FLSA, WARN, ERISA, or FMLA) defined for this category."
s2763-108,,,,"The bill amends the Atomic Energy Act to redefine radioactive byproduct materials and establish NRC regulatory standards, which is unrelated to private employer wage, hour, or benefit obligations."
hr4214-111,,,,"The bill designates a USPS facility name, which is a congressional tribute unrelated to private employer wage, hour, or benefit obligations."
s633-113,,,,"The bill addresses travel benefits for veterans under the Department of Veterans Affairs, which is a government-administered program and does not regulate private employer wage, hour, or benefit obligations."
s1816-111,,,,"The bill focuses on environmental protection and water quality restoration in the Chesapeake Bay, with no provisions regulating private employer wage, hour, or benefit obligations."
hjres145-115,,,,"The bill addresses IRS reporting requirements for tax-exempt organizations and does not regulate private employer wage, hour, or benefit obligations."
hr687-110,,,,"The bill establishes a state grant program for child welfare and mental health services, which is a public assistance and social service initiative rather than a regulation of private employer wage, hour, or benefit obligations."
hr4830-109,,,,"The bill addresses criminal penalties for border tunnel construction and smuggling, which is unrelated to private employer wage, hour, or benefit obligations."
hr1877-113,,,,"The bill focuses on environmental protection, water pollution control funding, and infrastructure grants under the Clean Water Act, with no provisions regulating private employer wage, hour, or benefit obligations."
hr5744-109,,,,"The bill primarily addresses immigration visa caps, eligibility criteria, and labor certification procedures for foreign workers, rather than regulating private employer wage, hour, or benefit obligations such as minimum wage, overtime, or ERISA compliance."
s2378-112,,,,"The bill suspends import duties on specific industrial materials (vacuum-grade ferroniobium or ferrocolombium) and does not regulate private employer wage, hour, or benefit obligations."
hr3073-107,,,,"The bill provides disaster loans and financial assistance to small businesses affected by the September 11 attacks, which is a government lending and economic relief measure rather than a regulation of private employer wage, hour, or benefit obligations."
s2938-112,,,,"The bill suspends import duties on licorice extract derivatives, which is a trade policy matter unrelated to private employer wage, hour, or benefit obligations."
hr3174-113,,,,"The bill authorizes emergency relief funding for transportation infrastructure damaged by severe weather, which is a disaster relief and appropriations measure unrelated to private employer wage, hour, or benefit obligations."
hr5018-107,,,,"The bill addresses compensation, benefits, and recruitment for the U.S. Capitol Police, which is a federal government entity; therefore, it does not involve private employer wage, hour, or benefit obligations."
s1017-113,,,,"The bill addresses the implementation of budget sequesters for federal agencies, which relates to government appropriations and budget process rather than private employer wage, hour, or benefit obligations."
s2274-110,,,,"The bill regulates the classification and sale of dextromethorphan to prevent drug abuse, which falls under controlled substances and consumer protection, not private employer wage, hour, or benefit obligations."
s2934-113,,,,"The bill addresses criminal trespass on critical infrastructure and does not regulate private employer wage, hour, or benefit obligations."
hr3746-108,,,,"The bill designates a community center at a military base in honor of a veteran, which is a commemorative measure unrelated to private employer wage, hour, or benefit obligations."
hr3654-107,,,,"The bill suspends import duties on a specific herbicide mixture, which is a trade policy matter unrelated to private employer wage, hour, or benefit obligations."
hr2560-108,,,,"The bill adjusts Medicare payment rates and service definitions for chiropractors, which constitutes a government reimbursement policy rather than a regulation of private employer wage, hour, or benefit obligations."
hr1942-113,,,,"The bill regulates federal procurement practices and prohibits bid shopping in government construction contracts, which does not involve private employer wage, hour, or benefit obligations."
hr3021-113,,,,"The bill addresses the personal liability of federal IRS employees for litigation costs, which pertains to government employee conduct and does not regulate private employer wage, hour, or benefit obligations."
s3350-110,,,,"The bill addresses the waiver of U.S. claims to historical documents related to Franklin Delano Roosevelt for archival purposes, which is unrelated to private employer wage, hour, or benefit obligations."
hr6323-114,,,,"The bill designates a VA medical center name, which is a government administrative action unrelated to private employer wage, hour, or benefit obligations."
s636-108,,,,"The bill adjusts Medicare payment rates for home health services in rural areas, which sets government reimbursement rates rather than regulating private employer wage, hour, or benefit obligations."
hr4218-112,,,,"The bill focuses on HUD's management of multifamily housing properties, rental assistance payments, and foreclosure procedures, which are government housing programs and do not regulate private employer wage, hour, or benefit obligations."
hr6335-112,,,,"The bill addresses civil forfeiture of real property related to medical marijuana under the Controlled Substances Act, which is a matter of criminal law and property rights, not private employer wage, hour, or benefit obligations."
hr5592-111,,,,"The bill addresses water rights settlements and infrastructure improvements for the Blackfeet Tribe and the Bureau of Reclamation, involving no private employer wage, hour, or benefit obligations."
s805-109,,,,"The bill expands the geographic scope of the Stafford Act for disaster relief declarations to include the outer Continental Shelf, which is a matter of emergency management and federal disaster response, not private employer wage, hour, or benefit obligations."
hr944-114,,,,"The bill focuses on environmental protection and the National Estuary Program under the Clean Water Act, with no provisions regulating private employer wage, hour, or benefit obligations."
s1469-115,,,,"The bill provides tax expensing rules for film, television, and theatrical production costs, which is a general business investment incentive unrelated to private employer wage, hour, or benefit obligations."
s3535-111,,,,"The bill primarily focuses on energy security, tax credits for alternative fuels and nuclear power, and workforce training grants, which do not regulate private employer wage, hour, or benefit obligations or address corporate misconduct related to FLSA, WARN, ERISA, or FMLA."
hr5657-113,,,,"The bill regulates access to FDA-approved drugs for generic and biosimilar development under the Federal Food, Drug, and Cosmetic Act, which pertains to pharmaceutical competition and drug safety rather than private employer wage, hour, or benefit obligations."
s258-115,,,,"The bill addresses civil liability for insurers regarding Holocaust-era policies, which is a matter of historical justice and insurance contract enforcement rather than current private employer wage, hour, or benefit obligations under statutes like FLSA, WARN, or ERISA."
s2440-110,,,,"The bill amends the Foreign Intelligence Surveillance Act regarding electronic surveillance and national security, which is unrelated to private employer wage, hour, or benefit obligations."
hr1098-108,,,,"The bill addresses pension forfeiture for expelled Members of Congress, which involves public-sector employees and government-administered retirement funds, not private employer wage or benefit obligations."
hr4879-115,,,,"The bill regulates state and local interference with interstate commerce regarding agricultural products and does not address private employer wage, hour, or benefit obligations."
hr3283-113,,,,"The bill focuses on modernizing the national public alert and warning system for homeland security purposes, which is unrelated to private employer wage, hour, or benefit obligations."
hr3015-107,,,,"The bill provides a tax refund to individuals for payroll taxes paid, which is a general tax policy measure and does not regulate private employer wage, hour, or benefit obligations or misconduct."
s3471-109,,,,"The bill concerns the liquidation of customs entries and tariff refunds for specific imported goods, which is unrelated to private employer wage, hour, or benefit obligations."
hr7222-110,,,,"The bill primarily addresses international trade preferences, tariff extensions, and customs fees for imports from specific countries, which does not regulate private employer wage, hour, or benefit obligations."
s2212-112,,,,"The bill addresses foreign sovereign immunity and jurisdiction regarding cultural property, which is unrelated to private employer wage, hour, or benefit obligations."
hr2864-110,,,,"The bill focuses on education policy, specifically authorizing grants for school library media specialists and teacher recruitment under the Elementary and Secondary Education Act, which does not regulate private employer wage, hour, or benefit obligations."
s1951-110,,,,"The bill adjusts Medicaid reimbursement rates and drug pricing regulations for pharmacies and manufacturers, which constitutes government reimbursement policy rather than private employer wage, hour, or benefit obligations."
s3479-109,,,,"The bill suspends import duties on rubber or silicone seals, which is a trade policy matter unrelated to private employer wage, hour, or benefit obligations."
s836-112,,,,"The bill provides tax depreciation and amortization rules for leased highway property, which is a general business investment incentive unrelated to private employer wage, hour, or benefit obligations."
s3295-114,,,,"The bill authorizes the Department of Homeland Security to collaborate with cybersecurity consortia for training and risk management, which is unrelated to private employer wage, hour, or benefit obligations."
s441-108,,,,"The bill concerns the transfer of a federal courthouse property to a county government and does not regulate private employer wage, hour, or benefit obligations."
s1651-113,1.0,Wage Hour & Benefits,tax_credit_introduction,"The bill introduces a tax deduction (functioning as a tax credit/incentive) for manufacturing businesses to fund employee job training and workforce development, which qualifies under the exception for credits specifically tied to employer-provided job training."
s3596-112,,,,"The bill provides a discounted recreational pass to veterans through federal agencies (Interior and USDA), which is a government benefit program and does not regulate private employer wage, hour, or benefit obligations."
hr3407-109,,,,"The bill provides grants to state and local governments for electronic monitoring of sexual offenders and hiring law enforcement personnel, which does not involve private employer wage, hour, or benefit obligations."
s479-110,,,,"The bill focuses on veterans' suicide prevention and mental health services administered by the Department of Veterans Affairs, which is a government agency, not a private employer; therefore, it does not involve private employer wage, hour, or benefit obligations."
hr5021-107,,,,"The bill authorizes the Secretary of the Interior to grant an easement for road construction, which is a public lands and infrastructure matter unrelated to private employer wage, hour, or benefit obligations."
hr2103-115,,,,"The bill expands eligibility for the Yellow Ribbon G.I. Education Enhancement Program, which is a government-administered veterans' education benefit under Title 38, not a regulation of private employer wage, hour, or benefit obligations."
hr4096-115,,,,"The bill authorizes a Department of Energy prize competition for carbon capture technology, which relates to environmental protection and energy research rather than private employer wage, hour, or benefit obligations."
hr5139-108,,,,"The bill focuses on infrastructure modernization, water rights, and tribal development funds for the Oglala Sioux Tribe, which does not involve private employer wage, hour, or benefit obligations."
hr245-116,,,,"The bill concerns the management of mineral rights and oil and gas development regulations on public lands (Allegheny National Forest) by the Forest Service, which does not involve private employer wage, hour, or benefit obligations."
s1211-111,,,,"The bill designates a USPS facility name, which is a symbolic tribute involving a government entity and does not regulate private employer wage, hour, or benefit obligations."
hr4215-115,,,,"The bill adjusts Medicare payment rates for hematopoietic stem cell transplants, which sets government reimbursement rates for healthcare providers rather than regulating private employer wage, hour, or benefit obligations."
hr1035-113,,,,"The bill directs a study on community-based flood insurance options under the National Flood Insurance Program, which is a government-administered disaster relief program and does not regulate private employer wage, hour, or benefit obligations."
s17-113,,,,"The bill primarily addresses federal oil and gas leasing, environmental regulations, and energy production on public lands, with no provisions regulating private employer wage, hour, or benefit obligations."
hr46-110,,,,"The bill provides general tax incentives and deductions for small businesses (e.g., home office deduction, accelerated amortization, cafeteria plan participation) but does not introduce a specific tax credit tied to employer-provided job training or directly regulate private employer wage, hour, or benefit compliance obligations."
hr704-107,,,,"The bill authorizes states to adjust standard time to alleviate an energy crisis, which is an energy policy measure unrelated to private employer wage, hour, or benefit obligations."
hr2065-112,,,,"The bill addresses criminal record expungement for nonviolent offenses and does not regulate private employer wage, hour, or benefit obligations."
s378-115,,,,"The bill focuses on transparency regarding attorney's fees awarded against the U.S. government in administrative and court proceedings, which does not regulate private employer wage, hour, or benefit obligations."
s933-115,,,,"The bill establishes a pilot program for veterans' disability compensation appeals within the Department of Veterans Affairs, which is a government benefit program and does not regulate private employer wage, hour, or benefit obligations."
hr4485-107,,,,"The bill suspends import duties on a specific chemical compound, which is a trade policy measure unrelated to private employer wage, hour, or benefit obligations."
hr284-112,,,,"The bill addresses housing discrimination and fair lending practices under HUD, which falls outside the scope of private employer wage, hour, or benefit obligations."
hr42-111,,,,"The bill establishes a commission to investigate historical wartime internment and deportation of Latin Americans of Japanese descent, which relates to civil rights and government liability rather than private employer wage, hour, or benefit obligations."
s3502-115,,,,"The bill focuses on establishing a policy lab within the General Services Administration and defining occupational series for federal government employees related to artificial intelligence, which involves public-sector personnel management rather than private employer wage, hour, or benefit obligations."
hr788-113,,,,"The bill authorizes a partnership between the National Park Service and a non-profit conservancy to operate a facility at a national monument, which involves public lands management and does not regulate private employer wage, hour, or benefit obligations."
s1109-111,,,,"The bill addresses the administration of government-provided veterans' benefits by the Department of Veterans Affairs and Department of Defense, which are public-sector entities, not private employer wage or benefit obligations."
hr708-110,,,,"The bill focuses on international trade laws, antidumping duties, and countervailing duties, which do not regulate private employer wage, hour, or benefit obligations."
s2228-109,,,,"The bill designates a USPS facility name as a commemorative tribute, which does not regulate private employer wage, hour, or benefit obligations."
hr3955-114,,,,"The bill addresses FEMA hazard mitigation land restrictions for local governments and does not regulate private employer wage, hour, or benefit obligations."
hr5051-107,,,,"The bill addresses criminal penalties for the trafficking of archaeological resources and cultural property, which is unrelated to private employer wage, hour, or benefit obligations."
hr6422-109,1.0,Wage Hour & Benefits,enforcement,"The bill amends the Fair Labor Standards Act to establish a higher minimum wage standard based on cost-of-living metrics, directly regulating private employer wage obligations."
s2632-111,,,,"The bill suspends duties on electrical connectors under the Harmonized Tariff Schedule, which relates to foreign trade and tariffs rather than private employer wage, hour, or benefit obligations."
hr4703-114,,,,"The bill addresses firearm transfer regulations and does not involve private employer wage, hour, or benefit obligations."
hr2852-110,,,,"The bill grants a federal charter to a veterans' organization, which is a matter of government operations and does not regulate private employer wage, hour, or benefit obligations."
hr3846-110,,,,"The bill focuses on juvenile delinquency prevention, gang intervention, and law enforcement grants, which are unrelated to private employer wage, hour, or benefit obligations."
hr2907-112,,,,"The bill focuses on airport security screening standards and authorizes the hiring of TSA screeners, which are government employees; it does not regulate private employer wage, hour, or benefit obligations."
hr2148-115,,,,"The bill regulates capital requirements for commercial real estate loans held by depository institutions under the Federal Deposit Insurance Act, which is a financial sector regulation and does not address private employer wage, hour, or benefit obligations."
hr136-108,,,,"The bill provides a tax credit for farmers' investments in value-added agricultural property, which is a general business investment incentive unrelated to private employer wage, hour, or benefit obligations."
s821-113,,,,"The bill establishes a USDA initiative to provide loans and grants to food retailers to improve access to healthy foods in underserved areas, which is an economic development and food assistance program rather than a regulation of private employer wage, hour, or benefit obligations."
s1238-107,,,,"The bill focuses on civic education, teacher training, and student leadership programs in public schools, which does not involve private employer wage, hour, or benefit obligations."
hr4966-108,,,,"The bill regulates electronic voting machine software standards and election administration under the Help America Vote Act, which is unrelated to private employer wage, hour, or benefit obligations."
s2652-109,,,,"The bill addresses criminal penalties for border tunnel construction and smuggling, which is unrelated to private employer wage, hour, or benefit obligations."
hr2931-110,1.0,Wage Hour & Benefits,enforcement,"The bill amends ERISA to mandate that private employer-sponsored group health plans provide specific coverage for bone density testing, directly regulating employer benefit obligations."
hr1686-108,,,,"The bill focuses on rural economic development through individual tax credits for home purchases, student loan forgiveness for residents, and venture capital funds, rather than regulating private employer wage, hour, or benefit obligations."
hr6013-112,,,,"The bill addresses tax treatment of military death gratuities for individual survivors, which is a matter of personal tax policy and veterans' benefits, not private employer wage, hour, or benefit obligations."
hr5725-110,,,,"The bill offers a tax credit for hiring workers from a specific group (National Guard/Ready Reserve), which is explicitly excluded as it incentivizes hiring decisions rather than regulating private employer wage, hour, or benefit compliance."
hr2620-113,,,,"The bill revises the composition and appointment process of the Board of Regents of the Smithsonian Institution, which is a government entity, and does not regulate private employer wage, hour, or benefit obligations."
hr5968-114,,,,"The bill amends the Small Business Investment Act to increase leverage limits for small business investment companies, which relates to business capital and lending rather than private employer wage, hour, or benefit obligations."
s3026-107,,,,"The bill regulates the procedural fairness of arbitration clauses in contracts, which is a matter of contract law and dispute resolution, rather than directly regulating private employer wage, hour, or benefit obligations such as minimum wage, overtime, or pension management."
s303-111,,,,"The bill focuses on improving the management and reporting of federal financial assistance grants and establishing data standards for federal agencies, which does not regulate private employer wage, hour, or benefit obligations."
hr709-108,,,,"The bill regulates the Department of Veterans Affairs, a government agency, regarding prescription drug access for veterans, and does not involve private employer wage, hour, or benefit obligations."
hr2359-115,,,,"The bill addresses liability limits under the Fair Credit Reporting Act, which governs consumer credit reporting practices rather than private employer wage, hour, or benefit obligations."
sjres29-114,,,,"The bill authorizes the use of military force against ISIL and relates to national security and war powers, containing no provisions regarding private employer wage, hour, or benefit obligations."
hr2803-109,,,,"The bill modernizes FHA loan insurance programs for manufactured housing, which involves government-backed mortgage lending and underwriting criteria, not private employer wage, hour, or benefit obligations."
hr4503-109,1.0,Wage Hour & Benefits,enforcement,"Amends the Migrant and Seasonal Agricultural Worker Protection Act to mandate mediation for grievances, thereby strengthening enforcement mechanisms for private employer obligations regarding worker rights and protections."
s2989-115,,,,"The bill focuses on agricultural conservation practices and USDA payments for soil health, which does not involve private employer wage, hour, or benefit obligations."
s3039-114,,,,"The bill appropriates funds for CDC mosquito control programs and public health surveillance, which does not involve private employer wage, hour, or benefit obligations."
hr4168-107,,,,"The bill extends a duty suspension on a chemical import, which is a trade policy matter unrelated to private employer wage, hour, or benefit obligations."
hr1866-108,,,,"The bill concerns the reinstatement and transfer of a hydroelectric license under the Federal Power Act, which is an energy regulation matter unrelated to private employer wage, hour, or benefit obligations."
s927-116,,,,"The bill reauthorizes funding for a National Park Service heritage area in Ohio, which is a public lands and historic preservation matter unrelated to private employer wage, hour, or benefit obligations."
s2541-113,,,,"The bill addresses hiring procedures for federal competitive service employees, which involves government personnel management rather than private employer wage, hour, or benefit obligations."
hr6433-110,,,,"The bill establishes user fees for the FDA to review generic new animal drug applications, which relates to regulatory funding and drug approval processes, not private employer wage, hour, or benefit obligations."
hr4712-110,,,,"The bill addresses tariff suspensions for agricultural chemical imports under the Harmonized Tariff Schedule, which is unrelated to private employer wage, hour, or benefit obligations."
hr3985-112,,,,"The bill establishes a mentor-protege program for small businesses to compete for federal contracts, which relates to government procurement and business development rather than private employer wage, hour, or benefit obligations."
s404-111,,,,"The bill addresses reimbursement rules for veterans' emergency care administered by the Department of Veterans Affairs, which is a government benefit program and does not regulate private employer wage, hour, or benefit obligations."
hr5682-112,,,,"The bill suspends import duties on a specific chemical compound, which is a trade policy matter unrelated to private employer wage, hour, or benefit obligations."
s2297-109,,,,"The bill addresses regulatory deadlines for hydroelectric project construction and environmental cleanup under the FERC and EPA, which are unrelated to private employer wage, hour, or benefit obligations."
hr2004-108,,,,"The bill adjusts appointment quotas for military service academies, which relates to military education and personnel policy rather than private employer wage, hour, or benefit obligations."
hr4532-113,,,,"The bill regulates financial stability and prudential standards for bank holding companies under the Dodd-Frank Act, which does not involve private employer wage, hour, or benefit obligations."
s1530-109,,,,"The bill provides tax exemptions for forest conservation bonds and related forestry activities, which is a general environmental and tax policy measure unrelated to private employer wage, hour, or benefit obligations."
hr2709-114,,,,"The bill authorizes grants to assist internationally educated health professionals with workforce integration and credential evaluation, which is a workforce development and immigration policy measure rather than a regulation of private employer wage, hour, or benefit obligations."
