bill_id,category_ids,category_labels,bill_type,reason
hr3189-107,,,,"The bill relates to export control authority and foreign trade, which has no connection to private employer wage, hour, or benefit obligations."
s3168-107,,,,"The bill focuses on consumer protections and regulatory standards for the death care industry, not on private employer wage, hour, or benefit obligations."
s1231-108,,,,"The bill focuses on consumer protection and the regulation of unsolicited commercial electronic mail (spam), which is unrelated to private employer wage, hour, or benefit obligations."
s1021-108,,,,"The bill focuses on the administration and funding of a government-sponsored child nutrition program and does not regulate private employer wage, hour, or benefit obligations."
s1997-111,,,,"The bill relates to the suspension of tariffs on a chemical compound (Propargite) and does not involve private employer wage, hour, or benefit obligations."
hr1061-111,,,,"The bill concerns land transfers and trust land for the Hoh Indian Tribe and does not relate to private employer wage, hour, or benefit obligations."
hjres15-108,,,,"The bill proposes abolishing personal income, estate, and gift taxes and prohibiting government competition with private business, which does not regulate private employer wage, hour, or benefit obligations."
s654-112,,,,"This is a private relief bill for a specific individual and does not regulate or incentivize private employer wage, hour, or benefit obligations."
s1318-111,,,,"The bill prohibits the use of stimulus funds for project signage and does not relate to private employer wage, hour, or benefit obligations."
s2766-111,1.0,Wage Hour & Benefits,enforcement,"The bill amends ERISA and the Public Health Service Act to mandate that private group and individual health insurance plans provide coverage for medically necessary foods, thereby expanding the benefit obligations of private employers and insurers."
hr2058-111,,,,"The bill addresses mental health screenings for members of the Armed Forces and coordination between the DoD and VA, which involves government services rather than private employer wage, hour, or benefit obligations."
hr5165-114,1.0,Wage Hour & Benefits,enforcement,"The bill amends the Family and Medical Leave Act (FMLA) to expand eligibility for medical leave for disabled veterans, thereby increasing the legal obligations of private employers regarding protected leave."
sjres47-115,,,,"The bill concerns arbitration agreements between financial service providers and consumers, not the wage, hour, or benefit obligations of a non-governmental employer to its employees."
hr2234-109,,,,"The bill focuses on health information technology grants, Medicare/Medicaid payment adjustments, and interoperability standards, rather than private employer wage, hour, or benefit obligations."
hr3593-114,,,,"The bill concerns FAA regulations regarding cost-sharing for private pilots and does not relate to private employer wage, hour, or benefit obligations."
hr1102-114,,,,"The bill addresses criminal penalties for law enforcement officers and does not relate to private employer wage, hour, or benefit obligations."
hr4792-115,,,,"The bill focuses on reporting requirements for small business access to capital after natural disasters and does not regulate private employer wage, hour, or benefit obligations."
s144-116,,,,"The bill concerns the naming and designation of a national monument and has no relation to private employer wage, hour, or benefit obligations."
hr5418-113,,,,"The bill regulates the conduct of government employees (IRS) regarding email usage and does not involve private employer wage, hour, or benefit obligations."
hr5287-107,,,,"The bill addresses the forgiveness of overpayments of military retired pay, which concerns government-administered benefits for service members and does not involve private employer wage or benefit obligations."
s2992-110,,,,"The bill focuses on VA housing loans and mortgage protections for service members, which does not involve private employer wage, hour, or benefit obligations."
hr4937-109,,,,"The bill addresses continuity of prescription drug coverage under Medicare and Medicaid for dual eligible individuals, which is a government benefit program and does not involve private employer wage or benefit obligations."
hr2547-114,,,,"The bill relates to FDA drug approval processes and surrogate endpoints, which has no connection to private employer wage, hour, or benefit obligations."
hr3476-107,,,,"The bill concerns land condemnation and fee-to-trust applications for a Native American tribe and does not relate to private employer wage, hour, or benefit obligations."
s3010-108,,,,The bill provides government grants to fire services for salaries and training; it does not regulate private employer wage obligations or address corporate misconduct.
hr2846-107,,,,"The bill addresses the taxation of unrelated business income for tax-exempt organizations holding interests in S corporations and does not relate to private employer wage, hour, or benefit obligations."
hr4793-114,,,,"The bill concerns land acquisition for flood damage and water management in the Everglades and does not relate to private employer wage, hour, or benefit obligations."
s2257-113,,,,"The bill addresses retirement distribution taxes for federal employees of the Bureau of Prisons, and government employees are excluded from the definition of non-governmental employers."
s1105-114,,,,"The bill concerns the Department of Veterans Affairs providing care for dependents of homeless veterans, which is a government-funded service and does not regulate private employer wage or benefit obligations."
hr5249-113,,,,"The bill focuses on international sanctions and trade restrictions regarding a Russian state agency and does not regulate private employer wage, hour, or benefit obligations."
s793-115,,,,"The bill regulates the trade and possession of shark fins for wildlife conservation and does not address private employer wage, hour, or benefit obligations."
hr2623-113,,,,"The bill concerns the public notice of excess federal real property managed by the GSA and does not relate to private employer wage, hour, or benefit obligations."
hr1211-113,,,,"The bill focuses on government transparency and the Freedom of Information Act (FOIA) and does not regulate private employer wage, hour, or benefit obligations."
hr3279-109,,,,"The bill reauthorizes a government program to help homeless veterans reintegrate into the labor force, which is a government-funded service and does not regulate private employer wage, hour, or benefit obligations."
s3401-110,,,,"The bill concerns habeas corpus review and the detention of enemy combatants at Guantanamo Bay, which has no relation to private employer wage, hour, or benefit obligations."
s2499-114,,,,"The bill focuses on the tax treatment of Health Savings Accounts (HSAs) and general medical tax deductions, which are categorized as general tax or family policy rather than private employer wage or benefit obligations."
hr183-109,,,,"The bill addresses the permanent repeal of the estate, gift, and generation-skipping transfer taxes, which is unrelated to private employer wage, hour, or benefit obligations."
hr6657-115,,,,"The bill primarily addresses border security and immigration; while it mentions the FLSA, it does so only to provide overtime pay for Border Patrol agents, who are government employees and thus excluded from the non-governmental employer scope."
hr4779-112,,,,"The bill relates to the suspension of tariffs on a specific chemical compound and does not address private employer wage, hour, or benefit obligations."
hr31-115,,,,"The bill focuses on the reorganization and abolishment of federal executive agencies and does not regulate private employer wage, hour, or benefit obligations."
s211-107,,,,"The bill focuses on the administration, funding, and standards of BIA-funded schools and tribal education programs, rather than regulating private employer wage, hour, or benefit obligations."
hr522-112,,,,"The bill focuses on occupational safety and health standards regarding combustible dust, which is a workplace safety issue rather than a wage, hour, or benefit obligation."
hr2465-114,,,,"The bill addresses housing stipends provided by the Department of Veterans Affairs to student veterans, which is a government benefit program and does not involve private employer wage or benefit obligations."
hr1018-112,,,,"The bill relates to a tax deduction for mortgage insurance premiums for homeowners and does not involve private employer wage, hour, or benefit obligations."
hr2518-107,,,,"The bill focuses on grants for alternative fuel school buses and energy technology, which does not relate to private employer wage, hour, or benefit obligations."
hr4444-113,,,,"The bill focuses on Congressional Budget Office scoring procedures and government fiscal analysis, not on private employer wage, hour, or benefit obligations."
s535-110,,,,"The bill focuses on the investigation and prosecution of historical criminal civil rights violations and does not relate to private employer wage, hour, or benefit obligations."
hr5153-107,,,,"The bill is a commemorative measure to rename a post office building and does not relate to private employer wage, hour, or benefit obligations."
hr1719-111,,,,"The bill focuses on modernizing voter registration through the internet and does not relate to private employer wage, hour, or benefit obligations."
hr3262-113,,,,"The bill addresses the national debt ceiling and public debt limits, which is a matter of public finance and does not regulate private employer wage, hour, or benefit obligations."
s1498-115,,,,"The bill establishes a museum within the Smithsonian Institution and does not regulate or incentivize private employer wage, hour, or benefit obligations."
s624-114,,,,"The bill adjusts Medicare coinsurance for cancer screenings, which is a government health benefit program and does not regulate private employer wage, hour, or benefit obligations."
hr4994-107,,,,"The bill addresses federal reimbursement to states for unemployment assistance for trainees, which is a government benefit program rather than a regulation of private employer wage or benefit obligations."
hr5046-109,,,,"The bill focuses on funding financial literacy education for students and teachers, which does not regulate or incentivize private employer wage, hour, or benefit obligations."
s1617-108,1.0,Wage Hour & Benefits,enforcement,"The bill amends ERISA to expand requirements for spousal consent and survivor annuities in defined contribution plans, thereby strengthening the benefit obligations of private employers."
hr6659-115,,,,"The bill addresses TSA security screening procedures for transgender passengers and does not relate to private employer wage, hour, or benefit obligations."
hr4810-111,,,,"The bill focuses on funding and administering government services for homeless veterans through the VA and HUD, and does not regulate private employer wage, hour, or benefit obligations."
hr2499-115,,,,"The bill concerns election administration and polling place standards, which is unrelated to private employer wage, hour, or benefit obligations."
s1653-110,,,,"The bill addresses liability insurance and cost allocation for nuclear damages and treaties; it does not regulate private employer wage, hour, or benefit obligations."
hr3589-110,,,,"The bill expands eligibility for Trade Adjustment Assistance (TAA), which is a government-funded program for dislocated workers, rather than regulating private employer wage, hour, or benefit obligations."
hr4464-113,,,,"The bill addresses corporate tax deferral for controlled foreign corporations and does not relate to private employer wage, hour, or benefit obligations."
hr2581-112,,,,"The bill addresses the payment of Social Security benefits, which is a government public assistance program and not a private employer wage or benefit obligation."
hr1318-116,,,,"The bill concerns the installation of a stained glass panel in the Library of Congress and has no relation to private employer wage, hour, or benefit obligations."
hr7171-110,,,,"The bill concerns the importation of polar bear trophies and animal protection laws, which has no relation to private employer wage, hour, or benefit obligations."
s177-107,,,,"The bill addresses pay policies and fringe benefits for postmasters within the United States Postal Service, which are government employees and therefore excluded from the non-governmental employer requirement."
s2704-107,,,,"The bill addresses the disclosure of military testing and healthcare for veterans, involving government agencies (DoD, VA) rather than private employer wage, hour, or benefit obligations."
s3066-111,,,,"The bill addresses pay rates and adjustments for federal civil service employees under the Office of Personnel Management, and therefore does not involve non-governmental employer misconduct."
hr3484-108,,,,"The bill focuses on animal welfare standards and licensing for breeders and dealers, and does not address private employer wage, hour, or benefit obligations."
s1710-111,,,,"The bill prohibits TARP recipients from funding ACORN and does not relate to private employer wage, hour, or benefit obligations."
s89-111,,,,"The bill focuses on the administration of public housing assistance and charter contracts for public housing agencies, and does not regulate private employer wage, hour, or benefit obligations."
s502-107,,,,"The bill focuses on federal program evaluations and needs assessments for Indian tribes and does not regulate private employer wage, hour, or benefit obligations."
hr5672-111,,,,"The bill concerns the regulation of hunting and fishing equipment on federal lands and does not relate to private employer wage, hour, or benefit obligations."
s1243-110,,,,"The bill addresses military retired pay for government service members, which does not involve private employer wage or benefit obligations."
hr4541-109,,,,"The bill focuses on environmental protection and the Clean Water Act, with no relation to private employer wage, hour, or benefit obligations."
s500-114,,,,"The bill concerns the distribution of mineral royalties and revenues between the federal government and states, which does not relate to private employer wage, hour, or benefit obligations."
hr1650-115,,,,"The bill focuses on establishing a national home study assessment process for foster and adoptive parents and does not relate to private employer wage, hour, or benefit obligations."
hr6373-111,,,,"The bill addresses Medicaid reimbursement and provider eligibility for healthcare professionals, which is a government reimbursement rate issue rather than a private employer wage or benefit obligation."
hr5673-113,,,,"The bill addresses government reimbursement to states for expenses related to undocumented immigrants and does not regulate private employer wage, hour, or benefit obligations."
hr4936-107,,,,"The bill addresses dislocation allowances for retired members of the uniformed services, which concerns government-administered military benefits rather than private employer wage or benefit obligations."
hr4838-106,,,,"The bill concerns naturalization requirements and oath waivers for individuals with disabilities, which is unrelated to private employer wage, hour, or benefit obligations."
hr6267-109,,,,"The bill addresses tax credits for residential energy efficiency and does not relate to private employer wage, hour, or benefit obligations."
hr2292-111,1.0,Wage Hour & Benefits,enforcement,"The bill amends ERISA to mandate that group health plans provide specific preventive care coverage for children without cost-sharing, thereby expanding the benefit obligations of non-governmental employers."
s2935-115,,,,"The bill focuses on drug and alcohol treatment programs for aviation workers and does not regulate private employer wage, hour, or benefit obligations."
hr4626-110,,,,"The bill focuses on financial regulation, market manipulation, and the jurisdiction of the CFTC over derivatives and foreign exchange, and does not address private employer wage, hour, or benefit obligations."
hr3968-110,,,,"The bill adjusts Medicare reimbursement coverage for respiratory therapists, which is a government payment rate issue rather than a private employer wage or benefit obligation."
hjres124-115,,,,"The bill is a continuing appropriations act focusing on government agency funding, defense spending, and public health programs (CHIP, Medicaid, VA), none of which regulate private employer wage, hour, or benefit obligations."
hr1654-108,,,,"The bill addresses general administrative procedures for congressional oversight of agency rulemaking and does not specifically regulate private employer wage, hour, or benefit obligations."
hr2663-111,,,,"The bill focuses on transportation infrastructure financing and government loan terms, which does not relate to private employer wage, hour, or benefit obligations."
s4091-109,,,,"The bill addresses the restoration of government Social Security Trust Funds due to a clerical error, which is a government benefit program and does not involve private employer wage or benefit obligations."
s312-111,,,,"The bill provides a tax credit for first-time homebuyers and does not relate to private employer wage, hour, or benefit obligations."
hr2083-114,1.0,Wage Hour & Benefits,enforcement,"The bill establishes whistleblower protections against retaliation for employees of private Medicare-participating hospitals, which aligns with the category's focus on protecting employees from retaliation for reporting workplace violations."
hr3526-111,,,,"The bill focuses on funding grants for community-based gang intervention and juvenile justice programs, which does not relate to private employer wage, hour, or benefit obligations."
hr1553-110,,,,"The bill focuses on pediatric cancer research, grants for patient information, and the creation of a cancer registry, and does not regulate private employer wage, hour, or benefit obligations."
hr2518-111,,,,"The bill addresses product liability and the legal exemptions of sellers in the stream of commerce, which is unrelated to private employer wage, hour, or benefit obligations."
hr6145-110,,,,"The bill focuses on internet safety education for minors in schools and libraries and does not relate to private employer wage, hour, or benefit obligations."
s1841-113,,,,"The bill addresses Department of Defense budget sequestration and appropriations, which involves government spending and not the wage or benefit obligations of non-governmental employers."
hr342-114,,,,"The bill concerns access to military commissary and exchange stores for disabled veterans and their dependents, which is a government-provided benefit and does not involve private employer wage, hour, or benefit obligations."
hr4609-107,,,,"The bill directs a study of a groundwater aquifer and does not relate to private employer wage, hour, or benefit obligations."
s3171-112,,,,"The bill relates to the suspension of tariffs on a specific chemical product and does not address private employer wage, hour, or benefit obligations."
hr6365-110,,,,"The bill addresses the administration and alignment of Medicare and Medicaid benefits for dually eligible individuals, which is a government benefit program and does not regulate private employer wage, hour, or benefit obligations."
hr1557-108,,,,"The bill concerns the IRS's ability to notify taxpayers about tax refunds and does not relate to private employer wage, hour, or benefit obligations."
hr908-111,,,,"The bill reauthorizes a program to locate missing elderly patients and provides grants to nonprofits; it does not regulate private employer wage, hour, or benefit obligations."
s460-108,,,,"The bill authorizes appropriations for a government program to assist states with the cost of incarcerating criminal aliens and does not regulate private employer wage, hour, or benefit obligations."
hr6556-115,,,,"The bill is a ceremonial designation of a post office facility and does not relate to private employer wage, hour, or benefit obligations."
hr4374-115,,,,"The bill concerns the FDA's authorization of emergency medical products for military use and does not regulate private employer wage, hour, or benefit obligations."
hr5203-112,,,,"The bill relates to the suspension of tariffs on imported fiberglass window shade material and does not address private employer wage, hour, or benefit obligations."
hr5556-113,,,,"The bill addresses Medicare reimbursement and electronic health record (EHR) usage requirements for medical professionals, which does not relate to private employer wage, hour, or benefit obligations."
s3413-109,,,,"The bill concerns the liquidation of customs entries for educational toys and tariffs, which is unrelated to private employer wage, hour, or benefit obligations."
hr436-108,,,,"The bill addresses general income tax reductions and fiscal policy during wartime, rather than regulating private employer wage, hour, or benefit obligations."
hr6324-115,,,,"The bill focuses on SEC studies of underwriting fees for initial public offerings and does not relate to private employer wage, hour, or benefit obligations."
hr2745-108,,,,"The bill addresses tax valuation and basis limitations for player contracts during the sale of sports franchises, which is a matter of corporate taxation and asset valuation rather than private employer wage, hour, or benefit obligations."
s93-109,,,,"The bill concerns cargo preference and the transportation of government-generated cargoes on U.S.-flag vessels, which does not relate to private employer wage, hour, or benefit obligations."
hr2947-115,,,,"The bill concerns the modification of coastal barrier resource maps in Florida and has no relation to private employer wage, hour, or benefit obligations."
hr1630-108,,,,"The bill concerns the boundary revision and land acquisition of a National Park and does not relate to private employer wage, hour, or benefit obligations."
hr3156-113,,,,"The bill focuses on flood insurance premium rates and FEMA disaster relief policies, which are unrelated to private employer wage, hour, or benefit obligations."
hr4497-113,,,,"The bill provides tax relief for disaster-related business expenses and charitable contributions, which does not regulate or incentivize private employer wage, hour, or benefit obligations."
hr3838-109,,,,"The bill focuses on government contracting reform, fraud prevention, and procurement ethics following Hurricane Katrina, rather than private employer wage, hour, or benefit obligations."
s2503-108,,,,"The bill addresses taxes on dividends and capital gains, which are general tax policy matters and do not relate to private employer wage, hour, or benefit obligations."
s1894-109,,,,"The bill concerns government maintenance payments to foster care agencies and does not regulate private employer wage, hour, or benefit obligations."
hr4349-109,1.0,Wage Hour & Benefits,enforcement,"The bill prohibits adverse employment actions (retaliation) by Medicare providers against employees who report dangerous conditions, which aligns with protected whistleblower disclosures under private-sector employment standards."
hr4863-107,,,,"The bill is a piece of private legislation concerning immigrant visa eligibility and permanent residency, which has no relation to private employer wage, hour, or benefit obligations."
hr217-115,,,,"The bill regulates the eligibility of entities to receive federal family planning grants based on abortion services and does not address private employer wage, hour, or benefit obligations."
hr3833-107,,,,"The bill focuses on the creation and regulation of a child-safe Internet domain and does not address private employer wage, hour, or benefit obligations."
s3207-106,,,,"The bill provides grants for rural water well systems and does not relate to private employer wage, hour, or benefit obligations."
s2586-107,,,,"The bill relates to national security and electronic surveillance under the Foreign Intelligence Surveillance Act and does not address private employer wage, hour, or benefit obligations."
hr3306-108,,,,"The bill addresses immigration procedures for visitor visas and does not relate to private employer wage, hour, or benefit obligations."
hr816-110,,,,"The bill concerns the release of public land for a flood control project in Nevada and does not relate to private employer wage, hour, or benefit obligations."
hr4120-113,,,,"The bill relates to the construction of the National Law Enforcement Museum and does not address private employer wage, hour, or benefit obligations."
s3431-110,,,,"The bill focuses on providing grants to educational agencies for expanded learning time for students and does not regulate private employer wage, hour, or benefit obligations."
s2323-112,,,,"This is an appropriations bill funding government agencies (Commerce, Justice, and Science); it does not regulate or incentivize private employer wage, hour, or benefit obligations."
hr3148-110,,,,"The bill focuses on criminal laws regarding child pornography and human trafficking and does not regulate private employer wage, hour, or benefit obligations."
hr4537-113,,,,"The bill addresses tax exclusions for state and local government employees, and the government is not a non-governmental employer under this category."
s2792-115,,,,"The bill focuses on updating technical training standards for aviation maintenance schools and does not regulate private employer wage, hour, or benefit obligations."
hr2686-112,,,,"The bill addresses TANF assistance and child care funding, which are public assistance programs and not private employer wage, hour, or benefit obligations."
hr598-116,,,,"The bill focuses on international affairs, security assistance, and sanctions related to Georgia and Russia, and does not address private employer wage, hour, or benefit obligations."
hr3099-114,,,,"The bill focuses on creating a government-led national strategy and advisory council to support family caregivers, rather than regulating private employer wage, hour, or benefit obligations."
s2839-114,,,,"The bill extends the authorization for a cultural heritage commission and does not relate to private employer wage, hour, or benefit obligations."
hr295-113,,,,"The bill focuses on preventing identity theft and tax fraud through IRS data sharing and law enforcement coordination, and does not regulate private employer wage, hour, or benefit obligations."
s2896-109,,,,"The bill relates to the suspension of tariffs on a chemical compound and does not address private employer wage, hour, or benefit obligations."
hr5116-106,,,,"The bill authorizes appropriations for the National Health Service Corps' scholarship and loan repayment programs, which are government-funded educational benefits and not private employer wage or benefit obligations."
s3136-106,,,,"The bill is a private immigration relief bill granting permanent residence to specific individuals and does not relate to private employer wage, hour, or benefit obligations."
s3119-114,,,,"The bill focuses on general regulatory cost reduction and debt ceiling mechanisms rather than specifically regulating private employer wage, hour, or benefit obligations."
hr2445-109,,,,"The bill relates to the suspension of tariffs on a chemical compound (PHBA) and does not address private employer wage, hour, or benefit obligations."
hr4259-111,,,,"The bill focuses on immigration policy and foreign investment via the EB-5 visa program and does not regulate private employer wage, hour, or benefit obligations."
hr3365-110,,,,"The bill addresses air quality standards and the Clean Air Act; it does not relate to private employer wage, hour, or benefit obligations."
hr4582-114,,,,"The bill concerns fish population management and water use in the Central Valley Project and has no relation to private employer wage, hour, or benefit obligations."
hr719-108,,,,"The bill regulates livestock ownership and market competition in the meat packing industry, not private employer wage, hour, or benefit obligations."
s79-107,,,,"The bill focuses on student discipline and drug-free school policies in educational agencies; it does not regulate private employer wage, hour, or benefit obligations."
s2558-107,,,,"The bill focuses on the collection of medical data for benign brain tumors through cancer registries and does not relate to private employer wage, hour, or benefit obligations."
hr757-111,,,,"The bill is a ceremonial redesignation of a federal building and courthouse and does not relate to private employer wage, hour, or benefit obligations."
s1944-113,,,,"The bill focuses on preventing Medicare fraud and educating beneficiaries, which does not relate to private employer wage, hour, or benefit obligations."
hr2302-111,,,,"The bill addresses the recoupment of pay and benefits for members of the Armed Forces, which concerns government employee compensation and does not involve private employer wage or benefit obligations."
hr4544-106,,,,"The bill focuses on the standards for enacting federal crimes and the requirement for law enforcement impact statements, and does not address private employer wage, hour, or benefit obligations."
hr2092-114,,,,"The bill focuses on student data privacy and security for online service operators and does not address private employer wage, hour, or benefit obligations."
s1623-113,1.0,Wage Hour & Benefits,enforcement,"The bill amends the Fair Labor Standards Act (FLSA) to regulate how private employers provide overtime compensation via compensatory time, including establishing liability for violations."
hr3540-111,,,,"The bill concerns the modification of a land grant patent for a historical society and does not relate to private employer wage, hour, or benefit obligations."
hr1691-107,1.0,Wage Hour & Benefits,enforcement,The bill strengthens the enforcement of retiree health benefit obligations by making parent corporations liable when a federal contractor fails to provide required health care benefits to retired employees.
hr1226-109,,,,"The bill focuses on international banking capital standards and inter-agency coordination regarding the Basel Committee, which does not relate to private employer wage, hour, or benefit obligations."
s980-109,,,,"The bill focuses on funding for state and local governments to monitor sex offenders and does not relate to private employer wage, hour, or benefit obligations."
s3192-110,,,,"The bill concerns lease authority for trust lands for specific Native American tribes and does not relate to private employer wage, hour, or benefit obligations."
hr147-114,,,,"The bill concerns the disclosure of government transportation costs for congressional travel and does not regulate private employer wage, hour, or benefit obligations."
hr2354-107,,,,"The bill addresses tax deductions for crop losses and replanting costs for farmers; it does not relate to private employer wage, hour, or benefit obligations."
hr4325-113,,,,"The bill regulates the marketing and advertising of electronic cigarettes to children and does not address private employer wage, hour, or benefit obligations."
s781-109,,,,"The bill concerns the use of pack and saddle stock animals on federal lands and does not relate to private employer wage, hour, or benefit obligations."
hr1960-115,,,,"The bill addresses ethics codes for Supreme Court Justices and does not relate to private employer wage, hour, or benefit obligations."
hr5068-107,,,,"The bill expands Medicaid coverage for certain cancers, which is a government-administered public assistance program and does not regulate private employer wage, hour, or benefit obligations."
hr596-116,,,,"The bill concerns international diplomacy and the non-recognition of Russian sovereignty over Crimea, which has no relation to private employer wage, hour, or benefit obligations."
hr1301-109,,,,"The bill concerns the sponsorship of Boy Scout units by the Department of Defense and does not relate to private employer wage, hour, or benefit obligations."
hjres130-113,,,,"The bill is a continuing appropriations resolution for federal agencies and does not regulate private employer wage, hour, or benefit obligations."
hr2740-113,,,,"The bill focuses on corporate tax evasion, tax havens, and federal procurement preferences regarding outsourcing, rather than private employer wage, hour, or benefit obligations."
s2702-108,,,,"The bill concerns campaign finance laws and corporate political spending, which is unrelated to private employer wage, hour, or benefit obligations."
hr351-109,,,,"The bill addresses the dependent care tax credit, which is a general tax benefit for individuals/families and does not regulate or incentivize private employer wage, hour, or benefit obligations."
hr3336-109,,,,"The bill focuses on aviation safety equipment requirements for commercial aircraft and does not address private employer wage, hour, or benefit obligations."
hr2700-108,,,,"The bill adjusts Medicare payment rates for orphan drugs and biologicals, which is a government reimbursement issue and does not regulate private employer wage, hour, or benefit obligations."
hr6409-112,1.0,Wage Hour & Benefits,enforcement,"The bill strengthens whistleblower protections and streamlines legal remedies for private sector employees who face retaliation for reporting violations of federal law, which aligns with the category's focus on retaliation against employees for protected disclosures."
hr4328-106,,,,"The bill provides a personal income tax deduction for members of the Armed Forces reserves for expenses incurred during service; it does not regulate private employer wage, hour, or benefit obligations."
hjres20-107,,,,"The bill proposes a constitutional amendment regarding the right to life and the definition of personhood; it has no relation to private employer wage, hour, or benefit obligations."
hr3840-109,,,,"The bill is a piece of private legislation concerning the immigration status and removal of a specific individual, which has no relation to private employer wage, hour, or benefit obligations."
hr4112-114,,,,"The bill provides a motor fuel excise tax exemption for mobile mammography vehicles, which is a general tax policy and does not relate to private employer wage, hour, or benefit obligations."
s15-107,,,,"The bill focuses on international foreign assistance and global health strategies to combat HIV/AIDS, tuberculosis, and malaria, rather than regulating private employer wage, hour, or benefit obligations in the U.S."
s2461-113,,,,"The bill focuses on extending and funding the Children's Health Insurance Program (CHIP) and Medicaid, which are government-administered public assistance programs rather than private employer wage or benefit obligations."
hr3807-114,,,,"The bill addresses the federal statutory debt limit and national debt obligations, which is a matter of public finance and does not regulate private employer wage, hour, or benefit obligations."
hr246-115,,,,"The bill repeals a fee on health insurance providers, which is a matter of insurance industry regulation and taxation, not a private employer's wage, hour, or benefit obligations to its employees."
hr4135-114,,,,"The bill concerns firearm possession eligibility for foreign nationals under the Visa Waiver Program and does not relate to private employer wage, hour, or benefit obligations."
hr6348-112,,,,"The bill focuses on environmental protection and the prevention of invasive species in the Great Lakes and does not relate to private employer wage, hour, or benefit obligations."
s2781-106,,,,"The bill addresses tax deductions for charitable contributions of artistic works and does not relate to private employer wage, hour, or benefit obligations."
hr2390-116,,,,"The bill focuses on housing grants for blight elimination and neighborhood revitalization, which does not relate to private employer wage, hour, or benefit obligations."
hr476-108,,,,"The bill addresses veterans' benefits administered by the VA for members of the Cadet Nurse Corps, which involves government benefits rather than private employer wage or benefit obligations."
s1903-113,,,,"The bill regulates consumer disclosures for prepaid cards and financial institution conduct, not private employer wage, hour, or benefit obligations."
s2128-108,,,,"The bill defines constitutional eligibility for the Office of President and does not relate to private employer wage, hour, or benefit obligations."
s734-108,,,,"The bill provides funding for a government commission investigating terrorist attacks and does not relate to private employer wage, hour, or benefit obligations."
hr1418-114,,,,"The bill addresses Medicare Part B enrollment and penalties for residents of Puerto Rico, which is a government-administered health benefit program and does not involve private employer wage or benefit obligations."
s494-113,,,,"The bill relates to bonus depreciation for livestock assets and does not address private employer wage, hour, or benefit obligations."
s266-111,,,,"The bill addresses Medicare prescription drug coverage and price negotiations, which is a government benefit program and does not regulate private employer wage, hour, or benefit obligations."
s1781-112,,,,"The bill provides tax relief to employees receiving discrimination awards rather than regulating or incentivizing private employer wage, hour, or benefit obligations."
hr1312-112,,,,"The bill offers a tax credit for hiring veterans, which is explicitly listed as a non-qualifying bill type that incentivizes hiring decisions rather than wage or benefit compliance."
hr6637-112,,,,"The bill focuses on financial institution reporting requirements and the prevention of financial crimes, and does not address private employer wage, hour, or benefit obligations."
hr1462-108,,,,"The bill focuses on providing international medical and rehabilitation assistance to individuals with disabilities in foreign countries and does not regulate private employer wage, hour, or benefit obligations."
hr1956-112,,,,"The bill addresses taxpayer eligibility requirements for the child tax credit, which is a government benefit program and does not relate to private employer wage, hour, or benefit obligations."
s2810-112,,,,"The bill relates to tariffs on imported golf club iron heads and does not address private employer wage, hour, or benefit obligations."
hr94-115,,,,"The bill concerns congressional oversight of Department of Veterans Affairs medical facility leases and does not regulate private employer wage, hour, or benefit obligations."
hr6304-109,,,,"The bill addresses eligibility for Social Security Disability Insurance, which is a government benefit program and does not involve private employer wage, hour, or benefit obligations."
hr2453-116,,,,"The bill addresses vehicle weight limitations for logging vehicles and does not relate to private employer wage, hour, or benefit obligations."
hr933-108,,,,"The bill authorizes appropriations for a government program to assist states with the cost of incarcerating criminal aliens and does not regulate private employer wage, hour, or benefit obligations."
hjres35-107,,,,"The bill relates to occupational safety and health (ergonomics), which is distinct from employer wage, hour, and benefit obligations."
hr2111-112,,,,"The bill focuses on environmental studies and infrastructure planning regarding salmon recovery and dam removal, and does not address private employer wage, hour, or benefit obligations."
s920-107,,,,"The bill provides tax credits for the rehabilitation of historic homes for residential use and does not relate to private employer wage, hour, or benefit obligations."
hr212-107,,,,"The bill focuses on federal regulatory procedures regarding the taking of private property and does not address private employer wage, hour, or benefit obligations."
hr6699-115,,,,"The bill focuses on establishing a fund to promote U.S. agricultural exports and does not regulate private employer wage, hour, or benefit obligations."
hr1776-113,,,,"The bill focuses on the establishment of a national recreation area and wilderness designations in California and does not address private employer wage, hour, or benefit obligations."
hr1179-113,,,,"The bill adjusts Medicare coverage requirements for skilled nursing facility services and does not regulate private employer wage, hour, or benefit obligations."
hr2567-113,,,,"The bill focuses on consumer product safety standards for handguns and does not relate to private employer wage, hour, or benefit obligations."
s2504-115,,,,"The bill concerns international space cooperation between NASA and the Israel Space Agency and does not relate to private employer wage, hour, or benefit obligations."
s1008-108,,,,"The bill provides grants for educational programs for students and does not regulate or incentivize private employer wage, hour, or benefit obligations."
hr1499-108,1.0,Wage Hour & Benefits,enforcement,"The bill expands the mandatory coverage requirements for group health plans and insurance issuers, thereby increasing the benefit obligations of non-governmental employers."
hr1622-113,,,,"The bill focuses on federal procurement rules and the definition of 'small business' for government contracting purposes, rather than private employer wage, hour, or benefit obligations."
hr4167-113,,,,"The bill addresses banking regulations and the Volcker Rule regarding collateralized loan obligations, which is unrelated to private employer wage, hour, or benefit obligations."
s1685-116,,,,"The bill focuses on carbon capture technology research and development in the energy sector and does not address private employer wage, hour, or benefit obligations."
